Unidades territoriales;Indicadores de renta media;Periodo;Total
1101210009 Cádiz sección 10009;Renta media por persona ;2017;15.856
1101210009 Cádiz sección 10009;Renta media por persona ;2016;15.644
1101210009 Cádiz sección 10009;Renta media por persona ;2015;15.434
1101210009 Cádiz sección 10009;Renta media por hogar;2017;37.482
1101210009 Cádiz sección 10009;Renta media por hogar;2016;37.959
1101210009 Cádiz sección 10009;Renta media por hogar;2015;37.940
1101210010 Cádiz sección 10010;Renta media por persona ;2017;10.738
1101210010 Cádiz sección 10010;Renta media por persona ;2016;10.545
1101210010 Cádiz sección 10010;Renta media por persona ;2015;10.047
1101210010 Cádiz sección 10010;Renta media por hogar;2017;27.198
1101210010 Cádiz sección 10010;Renta media por hogar;2016;27.346
1101210010 Cádiz sección 10010;Renta media por hogar;2015;26.408
1101210011 Cádiz sección 10011;Renta media por persona ;2017;9.118
1101210011 Cádiz sección 10011;Renta media por persona ;2016;8.807
1101210011 Cádiz sección 10011;Renta media por persona ;2015;9.113
1101210011 Cádiz sección 10011;Renta media por hogar;2017;24.260
1101210011 Cádiz sección 10011;Renta media por hogar;2016;23.886
1101210011 Cádiz sección 10011;Renta media por hogar;2015;24.826
1101210012 Cádiz sección 10012;Renta media por persona ;2017;8.772
1101210012 Cádiz sección 10012;Renta media por persona ;2016;8.563
1101210012 Cádiz sección 10012;Renta media por persona ;2015;8.110
1101210012 Cádiz sección 10012;Renta media por hogar;2017;23.460
1101210012 Cádiz sección 10012;Renta media por hogar;2016;23.094
1101210012 Cádiz sección 10012;Renta media por hogar;2015;22.141
1101210013 Cádiz sección 10013;Renta media por persona ;2017;8.943
1101210013 Cádiz sección 10013;Renta media por persona ;2016;8.760
1101210013 Cádiz sección 10013;Renta media por persona ;2015;8.627
1101210013 Cádiz sección 10013;Renta media por hogar;2017;25.018
1101210013 Cádiz sección 10013;Renta media por hogar;2016;24.532
1101210013 Cádiz sección 10013;Renta media por hogar;2015;24.315
1101210014 Cádiz sección 10014;Renta media por persona ;2017;9.284
1101210014 Cádiz sección 10014;Renta media por persona ;2016;9.067
1101210014 Cádiz sección 10014;Renta media por persona ;2015;8.773
1101210014 Cádiz sección 10014;Renta media por hogar;2017;24.078
1101210014 Cádiz sección 10014;Renta media por hogar;2016;23.698
1101210014 Cádiz sección 10014;Renta media por hogar;2015;23.127
1101210015 Cádiz sección 10015;Renta media por persona ;2017;11.152
1101210015 Cádiz sección 10015;Renta media por persona ;2016;10.651
1101210015 Cádiz sección 10015;Renta media por persona ;2015;10.625
1101210015 Cádiz sección 10015;Renta media por hogar;2017;27.530
1101210015 Cádiz sección 10015;Renta media por hogar;2016;26.668
1101210015 Cádiz sección 10015;Renta media por hogar;2015;26.842
1101210016 Cádiz sección 10016;Renta media por persona ;2017;8.041
1101210016 Cádiz sección 10016;Renta media por persona ;2016;8.188
1101210016 Cádiz sección 10016;Renta media por persona ;2015;7.905
1101210016 Cádiz sección 10016;Renta media por hogar;2017;20.328
1101210016 Cádiz sección 10016;Renta media por hogar;2016;21.360
1101210016 Cádiz sección 10016;Renta media por hogar;2015;20.790
1101210017 Cádiz sección 10017;Renta media por persona ;2017;13.520
1101210017 Cádiz sección 10017;Renta media por persona ;2016;13.085
1101210017 Cádiz sección 10017;Renta media por persona ;2015;12.318
1101210017 Cádiz sección 10017;Renta media por hogar;2017;34.879
1101210017 Cádiz sección 10017;Renta media por hogar;2016;34.308
1101210017 Cádiz sección 10017;Renta media por hogar;2015;32.977
1101210018 Cádiz sección 10018;Renta media por persona ;2017;13.272
1101210018 Cádiz sección 10018;Renta media por persona ;2016;12.873
1101210018 Cádiz sección 10018;Renta media por persona ;2015;12.484
1101210018 Cádiz sección 10018;Renta media por hogar;2017;33.419
1101210018 Cádiz sección 10018;Renta media por hogar;2016;32.742
1101210018 Cádiz sección 10018;Renta media por hogar;2015;32.017
1101210019 Cádiz sección 10019;Renta media por persona ;2017;16.530
1101210019 Cádiz sección 10019;Renta media por persona ;2016;15.916
1101210019 Cádiz sección 10019;Renta media por persona ;2015;15.776
1101210019 Cádiz sección 10019;Renta media por hogar;2017;38.642
1101210019 Cádiz sección 10019;Renta media por hogar;2016;37.674
1101210019 Cádiz sección 10019;Renta media por hogar;2015;37.267
1101210020 Cádiz sección 10020;Renta media por persona ;2017;9.468
1101210020 Cádiz sección 10020;Renta media por persona ;2016;9.106
1101210020 Cádiz sección 10020;Renta media por persona ;2015;8.933
1101210020 Cádiz sección 10020;Renta media por hogar;2017;25.429
1101210020 Cádiz sección 10020;Renta media por hogar;2016;24.799
1101210020 Cádiz sección 10020;Renta media por hogar;2015;24.682
1101210021 Cádiz sección 10021;Renta media por persona ;2017;16.463
1101210021 Cádiz sección 10021;Renta media por persona ;2016;16.196
1101210021 Cádiz sección 10021;Renta media por persona ;2015;16.127
1101210021 Cádiz sección 10021;Renta media por hogar;2017;39.136
1101210021 Cádiz sección 10021;Renta media por hogar;2016;39.666
1101210021 Cádiz sección 10021;Renta media por hogar;2015;40.138
1101210022 Cádiz sección 10022;Renta media por persona ;2017;6.944
1101210022 Cádiz sección 10022;Renta media por persona ;2016;6.597
1101210022 Cádiz sección 10022;Renta media por persona ;2015;6.427
1101210022 Cádiz sección 10022;Renta media por hogar;2017;19.677
1101210022 Cádiz sección 10022;Renta media por hogar;2016;18.862
1101210022 Cádiz sección 10022;Renta media por hogar;2015;18.905
1101210023 Cádiz sección 10023;Renta media por persona ;2017;12.003
1101210023 Cádiz sección 10023;Renta media por persona ;2016;12.151
1101210023 Cádiz sección 10023;Renta media por persona ;2015;11.300
1101210023 Cádiz sección 10023;Renta media por hogar;2017;34.354
1101210023 Cádiz sección 10023;Renta media por hogar;2016;33.971
1101210023 Cádiz sección 10023;Renta media por hogar;2015;31.723
1101210024 Cádiz sección 10024;Renta media por persona ;2017;13.417
1101210024 Cádiz sección 10024;Renta media por persona ;2016;13.148
1101210024 Cádiz sección 10024;Renta media por persona ;2015;12.610
1101210024 Cádiz sección 10024;Renta media por hogar;2017;32.847
1101210024 Cádiz sección 10024;Renta media por hogar;2016;31.811
1101210024 Cádiz sección 10024;Renta media por hogar;2015;30.782
1101210025 Cádiz sección 10025;Renta media por persona ;2017;14.840
1101210025 Cádiz sección 10025;Renta media por persona ;2016;14.326
1101210025 Cádiz sección 10025;Renta media por persona ;2015;14.445
1101210025 Cádiz sección 10025;Renta media por hogar;2017;40.274
1101210025 Cádiz sección 10025;Renta media por hogar;2016;39.187
1101210025 Cádiz sección 10025;Renta media por hogar;2015;39.393
1101210026 Cádiz sección 10026;Renta media por persona ;2017;11.505
1101210026 Cádiz sección 10026;Renta media por persona ;2016;11.525
1101210026 Cádiz sección 10026;Renta media por persona ;2015;10.872
1101210026 Cádiz sección 10026;Renta media por hogar;2017;32.393
1101210026 Cádiz sección 10026;Renta media por hogar;2016;32.294
1101210026 Cádiz sección 10026;Renta media por hogar;2015;30.773
11013 Castellar de la Frontera;Renta media por persona ;2017;8.312
11013 Castellar de la Frontera;Renta media por persona ;2016;8.005
11013 Castellar de la Frontera;Renta media por persona ;2015;7.603
11013 Castellar de la Frontera;Renta media por hogar;2017;23.256
11013 Castellar de la Frontera;Renta media por hogar;2016;22.428
11013 Castellar de la Frontera;Renta media por hogar;2015;21.387
1101301 Castellar de la Frontera distrito 01;Renta media por persona ;2017;8.312
1101301 Castellar de la Frontera distrito 01;Renta media por persona ;2016;8.005
1101301 Castellar de la Frontera distrito 01;Renta media por persona ;2015;7.603
1101301 Castellar de la Frontera distrito 01;Renta media por hogar;2017;23.256
1101301 Castellar de la Frontera distrito 01;Renta media por hogar;2016;22.428
1101301 Castellar de la Frontera distrito 01;Renta media por hogar;2015;21.387
1101301001 Castellar de la Frontera sección 01001;Renta media por persona ;2017;7.966
1101301001 Castellar de la Frontera sección 01001;Renta media por persona ;2016;7.675
1101301001 Castellar de la Frontera sección 01001;Renta media por persona ;2015;7.307
1101301001 Castellar de la Frontera sección 01001;Renta media por hogar;2017;22.197
1101301001 Castellar de la Frontera sección 01001;Renta media por hogar;2016;21.295
1101301001 Castellar de la Frontera sección 01001;Renta media por hogar;2015;20.248
1101301002 Castellar de la Frontera sección 01002;Renta media por persona ;2017;8.657
1101301002 Castellar de la Frontera sección 01002;Renta media por persona ;2016;8.340
1101301002 Castellar de la Frontera sección 01002;Renta media por persona ;2015;7.901
1101301002 Castellar de la Frontera sección 01002;Renta media por hogar;2017;24.323
1101301002 Castellar de la Frontera sección 01002;Renta media por hogar;2016;23.599
1101301002 Castellar de la Frontera sección 01002;Renta media por hogar;2015;22.574
11015 Chiclana de la Frontera;Renta media por persona ;2017;8.212
11015 Chiclana de la Frontera;Renta media por persona ;2016;7.881
11015 Chiclana de la Frontera;Renta media por persona ;2015;7.725
11015 Chiclana de la Frontera;Renta media por hogar;2017;23.438
11015 Chiclana de la Frontera;Renta media por hogar;2016;22.651
11015 Chiclana de la Frontera;Renta media por hogar;2015;22.786
1101501 Chiclana de la Frontera distrito 01;Renta media por persona ;2017;8.482
1101501 Chiclana de la Frontera distrito 01;Renta media por persona ;2016;8.118
1101501 Chiclana de la Frontera distrito 01;Renta media por persona ;2015;7.998
1101501 Chiclana de la Frontera distrito 01;Renta media por hogar;2017;25.003
1101501 Chiclana de la Frontera distrito 01;Renta media por hogar;2016;24.145
1101501 Chiclana de la Frontera distrito 01;Renta media por hogar;2015;24.590
1101501001 Chiclana de la Frontera sección 01001;Renta media por persona ;2017;9.315
1101501001 Chiclana de la Frontera sección 01001;Renta media por persona ;2016;9.114
1101501001 Chiclana de la Frontera sección 01001;Renta media por persona ;2015;8.829
1101501001 Chiclana de la Frontera sección 01001;Renta media por hogar;2017;24.938
1101501001 Chiclana de la Frontera sección 01001;Renta media por hogar;2016;24.691
1101501001 Chiclana de la Frontera sección 01001;Renta media por hogar;2015;23.691
1101501002 Chiclana de la Frontera sección 01002;Renta media por persona ;2017;10.653
1101501002 Chiclana de la Frontera sección 01002;Renta media por persona ;2016;10.098
1101501002 Chiclana de la Frontera sección 01002;Renta media por persona ;2015;9.847
1101501002 Chiclana de la Frontera sección 01002;Renta media por hogar;2017;31.044
1101501002 Chiclana de la Frontera sección 01002;Renta media por hogar;2016;29.657
1101501002 Chiclana de la Frontera sección 01002;Renta media por hogar;2015;29.542
1101501003 Chiclana de la Frontera sección 01003;Renta media por persona ;2017;7.219
1101501003 Chiclana de la Frontera sección 01003;Renta media por persona ;2016;6.767
1101501003 Chiclana de la Frontera sección 01003;Renta media por persona ;2015;6.657
1101501003 Chiclana de la Frontera sección 01003;Renta media por hogar;2017;22.649
1101501003 Chiclana de la Frontera sección 01003;Renta media por hogar;2016;21.552
1101501003 Chiclana de la Frontera sección 01003;Renta media por hogar;2015;23.401
1101501004 Chiclana de la Frontera sección 01004;Renta media por persona ;2017;6.828
1101501004 Chiclana de la Frontera sección 01004;Renta media por persona ;2016;6.478
1101501004 Chiclana de la Frontera sección 01004;Renta media por persona ;2015;6.272
1101501004 Chiclana de la Frontera sección 01004;Renta media por hogar;2017;21.869
1101501004 Chiclana de la Frontera sección 01004;Renta media por hogar;2016;21.032
1101501004 Chiclana de la Frontera sección 01004;Renta media por hogar;2015;20.316
1101501005 Chiclana de la Frontera sección 01005;Renta media por persona ;2017;8.874
1101501005 Chiclana de la Frontera sección 01005;Renta media por persona ;2016;8.772
1101501005 Chiclana de la Frontera sección 01005;Renta media por persona ;2015;8.545
1101501005 Chiclana de la Frontera sección 01005;Renta media por hogar;2017;23.141
1101501005 Chiclana de la Frontera sección 01005;Renta media por hogar;2016;22.868
1101501005 Chiclana de la Frontera sección 01005;Renta media por hogar;2015;22.152
1101501006 Chiclana de la Frontera sección 01006;Renta media por persona ;2017;6.500
1101501006 Chiclana de la Frontera sección 01006;Renta media por persona ;2016;6.253
1101501006 Chiclana de la Frontera sección 01006;Renta media por persona ;2015;6.013
1101501006 Chiclana de la Frontera sección 01006;Renta media por hogar;2017;19.548
1101501006 Chiclana de la Frontera sección 01006;Renta media por hogar;2016;18.885
1101501006 Chiclana de la Frontera sección 01006;Renta media por hogar;2015;18.073
1101501007 Chiclana de la Frontera sección 01007;Renta media por persona ;2017;10.563
1101501007 Chiclana de la Frontera sección 01007;Renta media por persona ;2016;10.088
1101501007 Chiclana de la Frontera sección 01007;Renta media por persona ;2015;9.712
1101501007 Chiclana de la Frontera sección 01007;Renta media por hogar;2017;31.951
1101501007 Chiclana de la Frontera sección 01007;Renta media por hogar;2016;31.391
1101501007 Chiclana de la Frontera sección 01007;Renta media por hogar;2015;30.734
1101501008 Chiclana de la Frontera sección 01008;Renta media por persona ;2017;7.437
1101501008 Chiclana de la Frontera sección 01008;Renta media por persona ;2016;7.100
1101501008 Chiclana de la Frontera sección 01008;Renta media por persona ;2015;7.366
1101501008 Chiclana de la Frontera sección 01008;Renta media por hogar;2017;22.388
1101501008 Chiclana de la Frontera sección 01008;Renta media por hogar;2016;21.137
1101501008 Chiclana de la Frontera sección 01008;Renta media por hogar;2015;25.234
1101502 Chiclana de la Frontera distrito 02;Renta media por persona ;2017;8.681
1101502 Chiclana de la Frontera distrito 02;Renta media por persona ;2016;8.404
1101502 Chiclana de la Frontera distrito 02;Renta media por persona ;2015;8.183
1101502 Chiclana de la Frontera distrito 02;Renta media por hogar;2017;25.591
1101502 Chiclana de la Frontera distrito 02;Renta media por hogar;2016;24.973
1101502 Chiclana de la Frontera distrito 02;Renta media por hogar;2015;24.525
1101502001 Chiclana de la Frontera sección 02001;Renta media por persona ;2017;6.972
1101502001 Chiclana de la Frontera sección 02001;Renta media por persona ;2016;6.679
1101502001 Chiclana de la Frontera sección 02001;Renta media por persona ;2015;6.288
1101502001 Chiclana de la Frontera sección 02001;Renta media por hogar;2017;18.764
1101502001 Chiclana de la Frontera sección 02001;Renta media por hogar;2016;18.224
1101502001 Chiclana de la Frontera sección 02001;Renta media por hogar;2015;17.575
1101502002 Chiclana de la Frontera sección 02002;Renta media por persona ;2017;9.335
1101502002 Chiclana de la Frontera sección 02002;Renta media por persona ;2016;9.141
1101502002 Chiclana de la Frontera sección 02002;Renta media por persona ;2015;8.800
1101502002 Chiclana de la Frontera sección 02002;Renta media por hogar;2017;26.925
1101502002 Chiclana de la Frontera sección 02002;Renta media por hogar;2016;26.144
1101502002 Chiclana de la Frontera sección 02002;Renta media por hogar;2015;25.051
1101502003 Chiclana de la Frontera sección 02003;Renta media por persona ;2017;8.896
1101502003 Chiclana de la Frontera sección 02003;Renta media por persona ;2016;8.746
1101502003 Chiclana de la Frontera sección 02003;Renta media por persona ;2015;8.941
1101502003 Chiclana de la Frontera sección 02003;Renta media por hogar;2017;24.401
1101502003 Chiclana de la Frontera sección 02003;Renta media por hogar;2016;24.360
1101502003 Chiclana de la Frontera sección 02003;Renta media por hogar;2015;25.553
1101502004 Chiclana de la Frontera sección 02004;Renta media por persona ;2017;10.186
1101502004 Chiclana de la Frontera sección 02004;Renta media por persona ;2016;9.631
1101502004 Chiclana de la Frontera sección 02004;Renta media por persona ;2015;9.480
1101502004 Chiclana de la Frontera sección 02004;Renta media por hogar;2017;30.534
1101502004 Chiclana de la Frontera sección 02004;Renta media por hogar;2016;28.627
1101502004 Chiclana de la Frontera sección 02004;Renta media por hogar;2015;27.819
1101502005 Chiclana de la Frontera sección 02005;Renta media por persona ;2017;7.948
1101502005 Chiclana de la Frontera sección 02005;Renta media por persona ;2016;7.526
1101502005 Chiclana de la Frontera sección 02005;Renta media por persona ;2015;7.293
1101502005 Chiclana de la Frontera sección 02005;Renta media por hogar;2017;24.532
1101502005 Chiclana de la Frontera sección 02005;Renta media por hogar;2016;23.541
1101502005 Chiclana de la Frontera sección 02005;Renta media por hogar;2015;23.259
1101502006 Chiclana de la Frontera sección 02006;Renta media por persona ;2017;7.194
1101502006 Chiclana de la Frontera sección 02006;Renta media por persona ;2016;6.903
1101502006 Chiclana de la Frontera sección 02006;Renta media por persona ;2015;6.705
1101502006 Chiclana de la Frontera sección 02006;Renta media por hogar;2017;22.454
1101502006 Chiclana de la Frontera sección 02006;Renta media por hogar;2016;22.486
1101502006 Chiclana de la Frontera sección 02006;Renta media por hogar;2015;21.830
1101502007 Chiclana de la Frontera sección 02007;Renta media por persona ;2017;9.696
1101502007 Chiclana de la Frontera sección 02007;Renta media por persona ;2016;9.610
1101502007 Chiclana de la Frontera sección 02007;Renta media por persona ;2015;9.392
1101502007 Chiclana de la Frontera sección 02007;Renta media por hogar;2017;30.838
1101502007 Chiclana de la Frontera sección 02007;Renta media por hogar;2016;30.730
1101502007 Chiclana de la Frontera sección 02007;Renta media por hogar;2015;30.310
1101503 Chiclana de la Frontera distrito 03;Renta media por persona ;2017;7.381
1101503 Chiclana de la Frontera distrito 03;Renta media por persona ;2016;7.082
1101503 Chiclana de la Frontera distrito 03;Renta media por persona ;2015;6.783
1101503 Chiclana de la Frontera distrito 03;Renta media por hogar;2017;21.133
1101503 Chiclana de la Frontera distrito 03;Renta media por hogar;2016;20.351
1101503 Chiclana de la Frontera distrito 03;Renta media por hogar;2015;19.591
1101503001 Chiclana de la Frontera sección 03001;Renta media por persona ;2017;7.474
1101503001 Chiclana de la Frontera sección 03001;Renta media por persona ;2016;7.181
1101503001 Chiclana de la Frontera sección 03001;Renta media por persona ;2015;7.031
1101503001 Chiclana de la Frontera sección 03001;Renta media por hogar;2017;20.043
1101503001 Chiclana de la Frontera sección 03001;Renta media por hogar;2016;19.043
1101503001 Chiclana de la Frontera sección 03001;Renta media por hogar;2015;18.792
1101503002 Chiclana de la Frontera sección 03002;Renta media por persona ;2017;7.266
1101503002 Chiclana de la Frontera sección 03002;Renta media por persona ;2016;6.850
1101503002 Chiclana de la Frontera sección 03002;Renta media por persona ;2015;6.616
1101503002 Chiclana de la Frontera sección 03002;Renta media por hogar;2017;20.873
1101503002 Chiclana de la Frontera sección 03002;Renta media por hogar;2016;19.561
1101503002 Chiclana de la Frontera sección 03002;Renta media por hogar;2015;18.903
1101503003 Chiclana de la Frontera sección 03003;Renta media por persona ;2017;7.393
1101503003 Chiclana de la Frontera sección 03003;Renta media por persona ;2016;7.268
1101503003 Chiclana de la Frontera sección 03003;Renta media por persona ;2015;7.087
1101503003 Chiclana de la Frontera sección 03003;Renta media por hogar;2017;20.823
1101503003 Chiclana de la Frontera sección 03003;Renta media por hogar;2016;20.793
1101503003 Chiclana de la Frontera sección 03003;Renta media por hogar;2015;20.031
1101503004 Chiclana de la Frontera sección 03004;Renta media por persona ;2017;7.828
1101503004 Chiclana de la Frontera sección 03004;Renta media por persona ;2016;7.552
1101503004 Chiclana de la Frontera sección 03004;Renta media por persona ;2015;7.154
1101503004 Chiclana de la Frontera sección 03004;Renta media por hogar;2017;23.891
1101503004 Chiclana de la Frontera sección 03004;Renta media por hogar;2016;22.956
1101503004 Chiclana de la Frontera sección 03004;Renta media por hogar;2015;21.890
1101503005 Chiclana de la Frontera sección 03005;Renta media por persona ;2017;6.569
1101503005 Chiclana de la Frontera sección 03005;Renta media por persona ;2016;6.187
1101503005 Chiclana de la Frontera sección 03005;Renta media por persona ;2015;5.886
1101503005 Chiclana de la Frontera sección 03005;Renta media por hogar;2017;16.539
1101503005 Chiclana de la Frontera sección 03005;Renta media por hogar;2016;15.613
1101503005 Chiclana de la Frontera sección 03005;Renta media por hogar;2015;15.057
1101503006 Chiclana de la Frontera sección 03006;Renta media por persona ;2017;7.642
1101503006 Chiclana de la Frontera sección 03006;Renta media por persona ;2016;7.357
1101503006 Chiclana de la Frontera sección 03006;Renta media por persona ;2015;6.891
1101503006 Chiclana de la Frontera sección 03006;Renta media por hogar;2017;23.139
1101503006 Chiclana de la Frontera sección 03006;Renta media por hogar;2016;22.738
1101503006 Chiclana de la Frontera sección 03006;Renta media por hogar;2015;21.374
1101503007 Chiclana de la Frontera sección 03007;Renta media por persona ;2017;6.914
1101503007 Chiclana de la Frontera sección 03007;Renta media por persona ;2016;6.558
1101503007 Chiclana de la Frontera sección 03007;Renta media por persona ;2015;6.320
1101503007 Chiclana de la Frontera sección 03007;Renta media por hogar;2017;20.823
1101503007 Chiclana de la Frontera sección 03007;Renta media por hogar;2016;19.901
1101503007 Chiclana de la Frontera sección 03007;Renta media por hogar;2015;19.483
1101504 Chiclana de la Frontera distrito 04;Renta media por persona ;2017;6.960
1101504 Chiclana de la Frontera distrito 04;Renta media por persona ;2016;6.636
1101504 Chiclana de la Frontera distrito 04;Renta media por persona ;2015;6.380
1101504 Chiclana de la Frontera distrito 04;Renta media por hogar;2017;20.678
1101504 Chiclana de la Frontera distrito 04;Renta media por hogar;2016;19.897
1101504 Chiclana de la Frontera distrito 04;Renta media por hogar;2015;19.260
1101504001 Chiclana de la Frontera sección 04001;Renta media por persona ;2017;8.104
1101504001 Chiclana de la Frontera sección 04001;Renta media por persona ;2016;7.839
1101504001 Chiclana de la Frontera sección 04001;Renta media por persona ;2015;7.637
1101504001 Chiclana de la Frontera sección 04001;Renta media por hogar;2017;22.397
1101504001 Chiclana de la Frontera sección 04001;Renta media por hogar;2016;22.116
1101504001 Chiclana de la Frontera sección 04001;Renta media por hogar;2015;21.438
1101504002 Chiclana de la Frontera sección 04002;Renta media por persona ;2017;6.490
1101504002 Chiclana de la Frontera sección 04002;Renta media por persona ;2016;6.060
1101504002 Chiclana de la Frontera sección 04002;Renta media por persona ;2015;5.882
1101504002 Chiclana de la Frontera sección 04002;Renta media por hogar;2017;19.551
1101504002 Chiclana de la Frontera sección 04002;Renta media por hogar;2016;18.607
1101504002 Chiclana de la Frontera sección 04002;Renta media por hogar;2015;18.221
1101504003 Chiclana de la Frontera sección 04003;Renta media por persona ;2017;6.894
1101504003 Chiclana de la Frontera sección 04003;Renta media por persona ;2016;6.560
1101504003 Chiclana de la Frontera sección 04003;Renta media por persona ;2015;6.390
1101504003 Chiclana de la Frontera sección 04003;Renta media por hogar;2017;20.327
1101504003 Chiclana de la Frontera sección 04003;Renta media por hogar;2016;19.548
1101504003 Chiclana de la Frontera sección 04003;Renta media por hogar;2015;19.161
1101504004 Chiclana de la Frontera sección 04004;Renta media por persona ;2017;7.094
1101504004 Chiclana de la Frontera sección 04004;Renta media por persona ;2016;6.723
1101504004 Chiclana de la Frontera sección 04004;Renta media por persona ;2015;6.544
1101504004 Chiclana de la Frontera sección 04004;Renta media por hogar;2017;20.861
1101504004 Chiclana de la Frontera sección 04004;Renta media por hogar;2016;19.941
1101504004 Chiclana de la Frontera sección 04004;Renta media por hogar;2015;19.702
1101504005 Chiclana de la Frontera sección 04005;Renta media por persona ;2017;5.508
1101504005 Chiclana de la Frontera sección 04005;Renta media por persona ;2016;5.130
1101504005 Chiclana de la Frontera sección 04005;Renta media por persona ;2015;4.881
1101504005 Chiclana de la Frontera sección 04005;Renta media por hogar;2017;17.165
1101504005 Chiclana de la Frontera sección 04005;Renta media por hogar;2016;16.085
1101504005 Chiclana de la Frontera sección 04005;Renta media por hogar;2015;15.639
1101504006 Chiclana de la Frontera sección 04006;Renta media por persona ;2017;6.258
1101504006 Chiclana de la Frontera sección 04006;Renta media por persona ;2016;5.924
1101504006 Chiclana de la Frontera sección 04006;Renta media por persona ;2015;5.707
1101504006 Chiclana de la Frontera sección 04006;Renta media por hogar;2017;16.903
1101504006 Chiclana de la Frontera sección 04006;Renta media por hogar;2016;16.348
1101504006 Chiclana de la Frontera sección 04006;Renta media por hogar;2015;15.622
1101504007 Chiclana de la Frontera sección 04007;Renta media por persona ;2017;9.308
1101504007 Chiclana de la Frontera sección 04007;Renta media por persona ;2016;9.291
1101504007 Chiclana de la Frontera sección 04007;Renta media por persona ;2015;9.184
1101504007 Chiclana de la Frontera sección 04007;Renta media por hogar;2017;27.027
1101504007 Chiclana de la Frontera sección 04007;Renta media por hogar;2016;26.487
1101504007 Chiclana de la Frontera sección 04007;Renta media por hogar;2015;26.239
1101504008 Chiclana de la Frontera sección 04008;Renta media por persona ;2017;7.506
1101504008 Chiclana de la Frontera sección 04008;Renta media por persona ;2016;7.173
1101504008 Chiclana de la Frontera sección 04008;Renta media por persona ;2015;6.933
1101504008 Chiclana de la Frontera sección 04008;Renta media por hogar;2017;22.327
1101504008 Chiclana de la Frontera sección 04008;Renta media por hogar;2016;21.468
1101504008 Chiclana de la Frontera sección 04008;Renta media por hogar;2015;20.737
1101504009 Chiclana de la Frontera sección 04009;Renta media por persona ;2017;6.800
1101504009 Chiclana de la Frontera sección 04009;Renta media por persona ;2016;6.371
1101504009 Chiclana de la Frontera sección 04009;Renta media por persona ;2015;6.204
1101504009 Chiclana de la Frontera sección 04009;Renta media por hogar;2017;20.574
1101504009 Chiclana de la Frontera sección 04009;Renta media por hogar;2016;19.448
1101504009 Chiclana de la Frontera sección 04009;Renta media por hogar;2015;19.311
1101504010 Chiclana de la Frontera sección 04010;Renta media por persona ;2017;6.500
1101504010 Chiclana de la Frontera sección 04010;Renta media por persona ;2016;6.127
1101504010 Chiclana de la Frontera sección 04010;Renta media por persona ;2015;5.898
1101504010 Chiclana de la Frontera sección 04010;Renta media por hogar;2017;19.423
1101504010 Chiclana de la Frontera sección 04010;Renta media por hogar;2016;18.645
1101504010 Chiclana de la Frontera sección 04010;Renta media por hogar;2015;18.179
1101504011 Chiclana de la Frontera sección 04011;Renta media por persona ;2017;6.451
1101504011 Chiclana de la Frontera sección 04011;Renta media por persona ;2016;6.243
1101504011 Chiclana de la Frontera sección 04011;Renta media por persona ;2015;5.957
1101504011 Chiclana de la Frontera sección 04011;Renta media por hogar;2017;17.993
1101504011 Chiclana de la Frontera sección 04011;Renta media por hogar;2016;17.661
1101504011 Chiclana de la Frontera sección 04011;Renta media por hogar;2015;16.909
1101504012 Chiclana de la Frontera sección 04012;Renta media por persona ;2017;7.733
1101504012 Chiclana de la Frontera sección 04012;Renta media por persona ;2016;7.442
1101504012 Chiclana de la Frontera sección 04012;Renta media por persona ;2015;7.192
1101504012 Chiclana de la Frontera sección 04012;Renta media por hogar;2017;20.964
1101504012 Chiclana de la Frontera sección 04012;Renta media por hogar;2016;20.632
1101504012 Chiclana de la Frontera sección 04012;Renta media por hogar;2015;19.877
1101504013 Chiclana de la Frontera sección 04013;Renta media por persona ;2017;5.338
1101504013 Chiclana de la Frontera sección 04013;Renta media por persona ;2016;5.036
1101504013 Chiclana de la Frontera sección 04013;Renta media por persona ;2015;4.580
1101504013 Chiclana de la Frontera sección 04013;Renta media por hogar;2017;16.858
1101504013 Chiclana de la Frontera sección 04013;Renta media por hogar;2016;15.910
1101504013 Chiclana de la Frontera sección 04013;Renta media por hogar;2015;14.700
1101504014 Chiclana de la Frontera sección 04014;Renta media por persona ;2017;8.086
1101504014 Chiclana de la Frontera sección 04014;Renta media por persona ;2016;7.737
1101504014 Chiclana de la Frontera sección 04014;Renta media por persona ;2015;7.009
1101504014 Chiclana de la Frontera sección 04014;Renta media por hogar;2017;22.827
1101504014 Chiclana de la Frontera sección 04014;Renta media por hogar;2016;21.918
1101504014 Chiclana de la Frontera sección 04014;Renta media por hogar;2015;20.210
1101504015 Chiclana de la Frontera sección 04015;Renta media por persona ;2017;7.223
1101504015 Chiclana de la Frontera sección 04015;Renta media por persona ;2016;6.898
1101504015 Chiclana de la Frontera sección 04015;Renta media por persona ;2015;6.677
1101504015 Chiclana de la Frontera sección 04015;Renta media por hogar;2017;23.886
1101504015 Chiclana de la Frontera sección 04015;Renta media por hogar;2016;22.871
1101504015 Chiclana de la Frontera sección 04015;Renta media por hogar;2015;22.003
1101504016 Chiclana de la Frontera sección 04016;Renta media por persona ;2017;6.719
1101504016 Chiclana de la Frontera sección 04016;Renta media por persona ;2016;6.421
1101504016 Chiclana de la Frontera sección 04016;Renta media por persona ;2015;6.269
1101504016 Chiclana de la Frontera sección 04016;Renta media por hogar;2017;20.634
