Unidades territoriales;Indicadores de renta media;Periodo;Total
2302701 Cazalilla distrito 01;Renta media por hogar;2017;18.495
2302701 Cazalilla distrito 01;Renta media por hogar;2016;18.590
2302701 Cazalilla distrito 01;Renta media por hogar;2015;17.397
2302701001 Cazalilla sección 01001;Renta media por persona ;2017;7.894
2302701001 Cazalilla sección 01001;Renta media por persona ;2016;7.838
2302701001 Cazalilla sección 01001;Renta media por persona ;2015;7.341
2302701001 Cazalilla sección 01001;Renta media por hogar;2017;18.495
2302701001 Cazalilla sección 01001;Renta media por hogar;2016;18.590
2302701001 Cazalilla sección 01001;Renta media por hogar;2015;17.397
23028 Cazorla;Renta media por persona ;2017;8.602
23028 Cazorla;Renta media por persona ;2016;8.446
23028 Cazorla;Renta media por persona ;2015;8.142
23028 Cazorla;Renta media por hogar;2017;20.272
23028 Cazorla;Renta media por hogar;2016;19.972
23028 Cazorla;Renta media por hogar;2015;19.382
2302801 Cazorla distrito 01;Renta media por persona ;2017;8.792
2302801 Cazorla distrito 01;Renta media por persona ;2016;8.737
2302801 Cazorla distrito 01;Renta media por persona ;2015;8.415
2302801 Cazorla distrito 01;Renta media por hogar;2017;21.638
2302801 Cazorla distrito 01;Renta media por hogar;2016;21.453
2302801 Cazorla distrito 01;Renta media por hogar;2015;20.842
2302801001 Cazorla sección 01001;Renta media por persona ;2017;8.903
2302801001 Cazorla sección 01001;Renta media por persona ;2016;8.655
2302801001 Cazorla sección 01001;Renta media por persona ;2015;8.433
2302801001 Cazorla sección 01001;Renta media por hogar;2017;20.582
2302801001 Cazorla sección 01001;Renta media por hogar;2016;20.394
2302801001 Cazorla sección 01001;Renta media por hogar;2015;20.210
2302801002 Cazorla sección 01002;Renta media por persona ;2017;8.881
2302801002 Cazorla sección 01002;Renta media por persona ;2016;8.945
2302801002 Cazorla sección 01002;Renta media por persona ;2015;8.515
2302801002 Cazorla sección 01002;Renta media por hogar;2017;22.380
2302801002 Cazorla sección 01002;Renta media por hogar;2016;22.332
2302801002 Cazorla sección 01002;Renta media por hogar;2015;21.511
2302801003 Cazorla sección 01003;Renta media por persona ;2017;8.522
2302801003 Cazorla sección 01003;Renta media por persona ;2016;8.403
2302801003 Cazorla sección 01003;Renta media por persona ;2015;8.207
2302801003 Cazorla sección 01003;Renta media por hogar;2017;21.168
2302801003 Cazorla sección 01003;Renta media por hogar;2016;20.731
2302801003 Cazorla sección 01003;Renta media por hogar;2015;20.161
2302802 Cazorla distrito 02;Renta media por persona ;2017;8.512
2302802 Cazorla distrito 02;Renta media por persona ;2016;8.324
2302802 Cazorla distrito 02;Renta media por persona ;2015;8.002
2302802 Cazorla distrito 02;Renta media por hogar;2017;19.558
2302802 Cazorla distrito 02;Renta media por hogar;2016;19.941
2302802 Cazorla distrito 02;Renta media por hogar;2015;19.219
2302802001 Cazorla sección 02001;Renta media por persona ;2017;8.125
2302802001 Cazorla sección 02001;Renta media por persona ;2016;7.732
2302802001 Cazorla sección 02001;Renta media por persona ;2015;7.528
2302802001 Cazorla sección 02001;Renta media por hogar;2017;18.027
2302802001 Cazorla sección 02001;Renta media por hogar;2016;18.363
2302802001 Cazorla sección 02001;Renta media por hogar;2015;17.867
2302802002 Cazorla sección 02002;Renta media por persona ;2017;8.939
2302802002 Cazorla sección 02002;Renta media por persona ;2016;8.708
2302802002 Cazorla sección 02002;Renta media por persona ;2015;8.302
2302802002 Cazorla sección 02002;Renta media por hogar;2017;21.376
2302802002 Cazorla sección 02002;Renta media por hogar;2016;20.980
2302802002 Cazorla sección 02002;Renta media por hogar;2015;20.093
2302803 Cazorla distrito 03;Renta media por persona ;2017;7.825
2302803 Cazorla distrito 03;Renta media por persona ;2016;7.712
2302803 Cazorla distrito 03;Renta media por persona ;2015;7.495
2302803 Cazorla distrito 03;Renta media por hogar;2017;15.983
2302803 Cazorla distrito 03;Renta media por hogar;2016;16.013
2302803 Cazorla distrito 03;Renta media por hogar;2015;15.683
2302803001 Cazorla sección 03001;Renta media por persona ;2017;7.825
2302803001 Cazorla sección 03001;Renta media por persona ;2016;7.481
2302803001 Cazorla sección 03001;Renta media por persona ;2015;7.252
2302803001 Cazorla sección 03001;Renta media por hogar;2017;15.983
2302803001 Cazorla sección 03001;Renta media por hogar;2016;15.728
2302803001 Cazorla sección 03001;Renta media por hogar;2015;15.260
2302803002 Cazorla sección 03002;Renta media por persona ;2017;""
2302803002 Cazorla sección 03002;Renta media por persona ;2016;8.014
2302803002 Cazorla sección 03002;Renta media por persona ;2015;7.815
2302803002 Cazorla sección 03002;Renta media por hogar;2017;""
2302803002 Cazorla sección 03002;Renta media por hogar;2016;16.376
2302803002 Cazorla sección 03002;Renta media por hogar;2015;16.234
23029 Chiclana de Segura;Renta media por persona ;2017;8.713
23029 Chiclana de Segura;Renta media por persona ;2016;8.298
23029 Chiclana de Segura;Renta media por persona ;2015;7.359
23029 Chiclana de Segura;Renta media por hogar;2017;16.431
23029 Chiclana de Segura;Renta media por hogar;2016;16.382
23029 Chiclana de Segura;Renta media por hogar;2015;14.717
2302901 Chiclana de Segura distrito 01;Renta media por persona ;2017;8.713
2302901 Chiclana de Segura distrito 01;Renta media por persona ;2016;8.298
2302901 Chiclana de Segura distrito 01;Renta media por persona ;2015;7.359
2302901 Chiclana de Segura distrito 01;Renta media por hogar;2017;16.431
2302901 Chiclana de Segura distrito 01;Renta media por hogar;2016;16.382
2302901 Chiclana de Segura distrito 01;Renta media por hogar;2015;14.717
2302901001 Chiclana de Segura sección 01001;Renta media por persona ;2017;8.713
2302901001 Chiclana de Segura sección 01001;Renta media por persona ;2016;8.298
2302901001 Chiclana de Segura sección 01001;Renta media por persona ;2015;7.650
2302901001 Chiclana de Segura sección 01001;Renta media por hogar;2017;16.431
2302901001 Chiclana de Segura sección 01001;Renta media por hogar;2016;16.382
2302901001 Chiclana de Segura sección 01001;Renta media por hogar;2015;15.227
2302901002 Chiclana de Segura sección 01002;Renta media por persona ;2017;""
2302901002 Chiclana de Segura sección 01002;Renta media por persona ;2016;""
2302901002 Chiclana de Segura sección 01002;Renta media por persona ;2015;6.905
2302901002 Chiclana de Segura sección 01002;Renta media por hogar;2017;""
2302901002 Chiclana de Segura sección 01002;Renta media por hogar;2016;""
2302901002 Chiclana de Segura sección 01002;Renta media por hogar;2015;13.916
23030 Chilluévar;Renta media por persona ;2017;7.404
23030 Chilluévar;Renta media por persona ;2016;7.692
23030 Chilluévar;Renta media por persona ;2015;6.981
23030 Chilluévar;Renta media por hogar;2017;16.702
23030 Chilluévar;Renta media por hogar;2016;17.563
23030 Chilluévar;Renta media por hogar;2015;15.919
2303001 Chilluévar distrito 01;Renta media por persona ;2017;7.404
2303001 Chilluévar distrito 01;Renta media por persona ;2016;7.692
2303001 Chilluévar distrito 01;Renta media por persona ;2015;6.981
2303001 Chilluévar distrito 01;Renta media por hogar;2017;16.702
2303001 Chilluévar distrito 01;Renta media por hogar;2016;17.563
2303001 Chilluévar distrito 01;Renta media por hogar;2015;15.919
2303001001 Chilluévar sección 01001;Renta media por persona ;2017;7.404
2303001001 Chilluévar sección 01001;Renta media por persona ;2016;7.692
2303001001 Chilluévar sección 01001;Renta media por persona ;2015;6.981
2303001001 Chilluévar sección 01001;Renta media por hogar;2017;16.702
2303001001 Chilluévar sección 01001;Renta media por hogar;2016;17.563
2303001001 Chilluévar sección 01001;Renta media por hogar;2015;15.919
23031 Escañuela;Renta media por persona ;2017;7.900
23031 Escañuela;Renta media por persona ;2016;7.443
23031 Escañuela;Renta media por persona ;2015;7.397
23031 Escañuela;Renta media por hogar;2017;20.898
23031 Escañuela;Renta media por hogar;2016;19.682
23031 Escañuela;Renta media por hogar;2015;19.290
2303101 Escañuela distrito 01;Renta media por persona ;2017;7.900
2303101 Escañuela distrito 01;Renta media por persona ;2016;7.443
2303101 Escañuela distrito 01;Renta media por persona ;2015;7.397
2303101 Escañuela distrito 01;Renta media por hogar;2017;20.898
2303101 Escañuela distrito 01;Renta media por hogar;2016;19.682
2303101 Escañuela distrito 01;Renta media por hogar;2015;19.290
2303101001 Escañuela sección 01001;Renta media por persona ;2017;7.900
2303101001 Escañuela sección 01001;Renta media por persona ;2016;7.443
2303101001 Escañuela sección 01001;Renta media por persona ;2015;7.397
2303101001 Escañuela sección 01001;Renta media por hogar;2017;20.898
2303101001 Escañuela sección 01001;Renta media por hogar;2016;19.682
2303101001 Escañuela sección 01001;Renta media por hogar;2015;19.290
23032 Espeluy;Renta media por persona ;2017;7.910
23032 Espeluy;Renta media por persona ;2016;7.832
23032 Espeluy;Renta media por persona ;2015;7.124
23032 Espeluy;Renta media por hogar;2017;18.324
23032 Espeluy;Renta media por hogar;2016;18.156
23032 Espeluy;Renta media por hogar;2015;16.855
2303201 Espeluy distrito 01;Renta media por persona ;2017;7.910
2303201 Espeluy distrito 01;Renta media por persona ;2016;7.832
2303201 Espeluy distrito 01;Renta media por persona ;2015;7.124
2303201 Espeluy distrito 01;Renta media por hogar;2017;18.324
2303201 Espeluy distrito 01;Renta media por hogar;2016;18.156
2303201 Espeluy distrito 01;Renta media por hogar;2015;16.855
2303201001 Espeluy sección 01001;Renta media por persona ;2017;7.910
2303201001 Espeluy sección 01001;Renta media por persona ;2016;7.832
2303201001 Espeluy sección 01001;Renta media por persona ;2015;7.124
2303201001 Espeluy sección 01001;Renta media por hogar;2017;18.324
2303201001 Espeluy sección 01001;Renta media por hogar;2016;18.156
2303201001 Espeluy sección 01001;Renta media por hogar;2015;16.855
23033 Frailes;Renta media por persona ;2017;8.444
23033 Frailes;Renta media por persona ;2016;7.933
23033 Frailes;Renta media por persona ;2015;7.681
23033 Frailes;Renta media por hogar;2017;19.669
23033 Frailes;Renta media por hogar;2016;19.156
23033 Frailes;Renta media por hogar;2015;18.455
2303301 Frailes distrito 01;Renta media por persona ;2017;8.444
2303301 Frailes distrito 01;Renta media por persona ;2016;7.933
2303301 Frailes distrito 01;Renta media por persona ;2015;7.681
2303301 Frailes distrito 01;Renta media por hogar;2017;19.669
2303301 Frailes distrito 01;Renta media por hogar;2016;19.156
2303301 Frailes distrito 01;Renta media por hogar;2015;18.455
2303301001 Frailes sección 01001;Renta media por persona ;2017;8.285
2303301001 Frailes sección 01001;Renta media por persona ;2016;7.987
2303301001 Frailes sección 01001;Renta media por persona ;2015;7.791
2303301001 Frailes sección 01001;Renta media por hogar;2017;19.571
2303301001 Frailes sección 01001;Renta media por hogar;2016;19.869
2303301001 Frailes sección 01001;Renta media por hogar;2015;19.195
2303301002 Frailes sección 01002;Renta media por persona ;2017;8.675
2303301002 Frailes sección 01002;Renta media por persona ;2016;7.813
2303301002 Frailes sección 01002;Renta media por persona ;2015;7.441
2303301002 Frailes sección 01002;Renta media por hogar;2017;19.806
2303301002 Frailes sección 01002;Renta media por hogar;2016;17.719
2303301002 Frailes sección 01002;Renta media por hogar;2015;16.966
23034 Fuensanta de Martos;Renta media por persona ;2017;7.940
23034 Fuensanta de Martos;Renta media por persona ;2016;7.609
23034 Fuensanta de Martos;Renta media por persona ;2015;7.124
23034 Fuensanta de Martos;Renta media por hogar;2017;19.114
23034 Fuensanta de Martos;Renta media por hogar;2016;18.358
23034 Fuensanta de Martos;Renta media por hogar;2015;17.311
2303401 Fuensanta de Martos distrito 01;Renta media por persona ;2017;8.576
2303401 Fuensanta de Martos distrito 01;Renta media por persona ;2016;8.141
2303401 Fuensanta de Martos distrito 01;Renta media por persona ;2015;7.746
2303401 Fuensanta de Martos distrito 01;Renta media por hogar;2017;18.988
2303401 Fuensanta de Martos distrito 01;Renta media por hogar;2016;17.888
2303401 Fuensanta de Martos distrito 01;Renta media por hogar;2015;17.004
2303401001 Fuensanta de Martos sección 01001;Renta media por persona ;2017;8.576
2303401001 Fuensanta de Martos sección 01001;Renta media por persona ;2016;8.141
2303401001 Fuensanta de Martos sección 01001;Renta media por persona ;2015;7.746
2303401001 Fuensanta de Martos sección 01001;Renta media por hogar;2017;18.988
2303401001 Fuensanta de Martos sección 01001;Renta media por hogar;2016;17.888
2303401001 Fuensanta de Martos sección 01001;Renta media por hogar;2015;17.004
2303402 Fuensanta de Martos distrito 02;Renta media por persona ;2017;7.566
2303402 Fuensanta de Martos distrito 02;Renta media por persona ;2016;7.298
2303402 Fuensanta de Martos distrito 02;Renta media por persona ;2015;6.780
2303402 Fuensanta de Martos distrito 02;Renta media por hogar;2017;19.198
2303402 Fuensanta de Martos distrito 02;Renta media por hogar;2016;18.678
2303402 Fuensanta de Martos distrito 02;Renta media por hogar;2015;17.512
2303402001 Fuensanta de Martos sección 02001;Renta media por persona ;2017;7.566
2303402001 Fuensanta de Martos sección 02001;Renta media por persona ;2016;7.298
2303402001 Fuensanta de Martos sección 02001;Renta media por persona ;2015;6.780
2303402001 Fuensanta de Martos sección 02001;Renta media por hogar;2017;19.198
2303402001 Fuensanta de Martos sección 02001;Renta media por hogar;2016;18.678
2303402001 Fuensanta de Martos sección 02001;Renta media por hogar;2015;17.512
23035 Fuerte del Rey;Renta media por persona ;2017;8.376
23035 Fuerte del Rey;Renta media por persona ;2016;8.095
23035 Fuerte del Rey;Renta media por persona ;2015;7.688
23035 Fuerte del Rey;Renta media por hogar;2017;21.140
23035 Fuerte del Rey;Renta media por hogar;2016;20.447
23035 Fuerte del Rey;Renta media por hogar;2015;19.695
2303501 Fuerte del Rey distrito 01;Renta media por persona ;2017;8.376
2303501 Fuerte del Rey distrito 01;Renta media por persona ;2016;8.095
2303501 Fuerte del Rey distrito 01;Renta media por persona ;2015;7.688
2303501 Fuerte del Rey distrito 01;Renta media por hogar;2017;21.140
2303501 Fuerte del Rey distrito 01;Renta media por hogar;2016;20.447
2303501 Fuerte del Rey distrito 01;Renta media por hogar;2015;19.695
2303501001 Fuerte del Rey sección 01001;Renta media por persona ;2017;8.376
2303501001 Fuerte del Rey sección 01001;Renta media por persona ;2016;8.095
2303501001 Fuerte del Rey sección 01001;Renta media por persona ;2015;7.688
2303501001 Fuerte del Rey sección 01001;Renta media por hogar;2017;21.140
2303501001 Fuerte del Rey sección 01001;Renta media por hogar;2016;20.447
2303501001 Fuerte del Rey sección 01001;Renta media por hogar;2015;19.695
23037 Génave;Renta media por persona ;2017;8.216
23037 Génave;Renta media por persona ;2016;7.787
23037 Génave;Renta media por persona ;2015;7.103
23037 Génave;Renta media por hogar;2017;18.093
23037 Génave;Renta media por hogar;2016;17.414
23037 Génave;Renta media por hogar;2015;15.858
2303701 Génave distrito 01;Renta media por persona ;2017;8.216
2303701 Génave distrito 01;Renta media por persona ;2016;7.787
2303701 Génave distrito 01;Renta media por persona ;2015;7.103
2303701 Génave distrito 01;Renta media por hogar;2017;18.093
2303701 Génave distrito 01;Renta media por hogar;2016;17.414
2303701 Génave distrito 01;Renta media por hogar;2015;15.858
2303701001 Génave sección 01001;Renta media por persona ;2017;8.216
2303701001 Génave sección 01001;Renta media por persona ;2016;7.787
2303701001 Génave sección 01001;Renta media por persona ;2015;7.103
2303701001 Génave sección 01001;Renta media por hogar;2017;18.093
2303701001 Génave sección 01001;Renta media por hogar;2016;17.414
2303701001 Génave sección 01001;Renta media por hogar;2015;15.858
23038 Guardia de Jaén, La;Renta media por persona ;2017;10.594
23038 Guardia de Jaén, La;Renta media por persona ;2016;10.113
23038 Guardia de Jaén, La;Renta media por persona ;2015;10.021
23038 Guardia de Jaén, La;Renta media por hogar;2017;31.659
23038 Guardia de Jaén, La;Renta media por hogar;2016;30.370
23038 Guardia de Jaén, La;Renta media por hogar;2015;30.295
2303801 Guardia de Jaén, La distrito 01;Renta media por persona ;2017;10.594
2303801 Guardia de Jaén, La distrito 01;Renta media por persona ;2016;10.113
2303801 Guardia de Jaén, La distrito 01;Renta media por persona ;2015;10.021
2303801 Guardia de Jaén, La distrito 01;Renta media por hogar;2017;31.659
2303801 Guardia de Jaén, La distrito 01;Renta media por hogar;2016;30.370
2303801 Guardia de Jaén, La distrito 01;Renta media por hogar;2015;30.295
2303801001 Guardia de Jaén, La sección 01001;Renta media por persona ;2017;8.005
2303801001 Guardia de Jaén, La sección 01001;Renta media por persona ;2016;7.778
2303801001 Guardia de Jaén, La sección 01001;Renta media por persona ;2015;8.429
2303801001 Guardia de Jaén, La sección 01001;Renta media por hogar;2017;22.391
2303801001 Guardia de Jaén, La sección 01001;Renta media por hogar;2016;21.722
2303801001 Guardia de Jaén, La sección 01001;Renta media por hogar;2015;23.841
2303801002 Guardia de Jaén, La sección 01002;Renta media por persona ;2017;7.745
2303801002 Guardia de Jaén, La sección 01002;Renta media por persona ;2016;7.236
2303801002 Guardia de Jaén, La sección 01002;Renta media por persona ;2015;6.989
2303801002 Guardia de Jaén, La sección 01002;Renta media por hogar;2017;20.851
2303801002 Guardia de Jaén, La sección 01002;Renta media por hogar;2016;19.742
2303801002 Guardia de Jaén, La sección 01002;Renta media por hogar;2015;19.212
2303801003 Guardia de Jaén, La sección 01003;Renta media por persona ;2017;12.933
2303801003 Guardia de Jaén, La sección 01003;Renta media por persona ;2016;12.479
2303801003 Guardia de Jaén, La sección 01003;Renta media por persona ;2015;12.231
2303801003 Guardia de Jaén, La sección 01003;Renta media por hogar;2017;44.737
2303801003 Guardia de Jaén, La sección 01003;Renta media por hogar;2016;43.609
2303801003 Guardia de Jaén, La sección 01003;Renta media por hogar;2015;43.259
2303801004 Guardia de Jaén, La sección 01004;Renta media por persona ;2017;12.090
2303801004 Guardia de Jaén, La sección 01004;Renta media por persona ;2016;11.499
2303801004 Guardia de Jaén, La sección 01004;Renta media por persona ;2015;11.025
2303801004 Guardia de Jaén, La sección 01004;Renta media por hogar;2017;36.030
2303801004 Guardia de Jaén, La sección 01004;Renta media por hogar;2016;34.454
2303801004 Guardia de Jaén, La sección 01004;Renta media por hogar;2015;32.948
23039 Guarromán;Renta media por persona ;2017;6.911
23039 Guarromán;Renta media por persona ;2016;6.698
23039 Guarromán;Renta media por persona ;2015;6.161
23039 Guarromán;Renta media por hogar;2017;19.180
23039 Guarromán;Renta media por hogar;2016;18.792
23039 Guarromán;Renta media por hogar;2015;17.321
2303901 Guarromán distrito 01;Renta media por persona ;2017;6.911
2303901 Guarromán distrito 01;Renta media por persona ;2016;6.698
2303901 Guarromán distrito 01;Renta media por persona ;2015;6.161
2303901 Guarromán distrito 01;Renta media por hogar;2017;19.180
2303901 Guarromán distrito 01;Renta media por hogar;2016;18.792
2303901 Guarromán distrito 01;Renta media por hogar;2015;17.321
2303901001 Guarromán sección 01001;Renta media por persona ;2017;6.442
2303901001 Guarromán sección 01001;Renta media por persona ;2016;6.319
2303901001 Guarromán sección 01001;Renta media por persona ;2015;5.763
2303901001 Guarromán sección 01001;Renta media por hogar;2017;18.562
2303901001 Guarromán sección 01001;Renta media por hogar;2016;18.367
2303901001 Guarromán sección 01001;Renta media por hogar;2015;16.678
2303901002 Guarromán sección 01002;Renta media por persona ;2017;7.633
2303901002 Guarromán sección 01002;Renta media por persona ;2016;7.284
2303901002 Guarromán sección 01002;Renta media por persona ;2015;6.775
2303901002 Guarromán sección 01002;Renta media por hogar;2017;20.047
2303901002 Guarromán sección 01002;Renta media por hogar;2016;19.395
2303901002 Guarromán sección 01002;Renta media por hogar;2015;18.241
23041 Higuera de Calatrava;Renta media por persona ;2017;7.605
23041 Higuera de Calatrava;Renta media por persona ;2016;7.168
23041 Higuera de Calatrava;Renta media por persona ;2015;6.997
23041 Higuera de Calatrava;Renta media por hogar;2017;18.210
23041 Higuera de Calatrava;Renta media por hogar;2016;17.372
23041 Higuera de Calatrava;Renta media por hogar;2015;17.300
2304101 Higuera de Calatrava distrito 01;Renta media por persona ;2017;7.605
2304101 Higuera de Calatrava distrito 01;Renta media por persona ;2016;7.168
2304101 Higuera de Calatrava distrito 01;Renta media por persona ;2015;6.997
2304101 Higuera de Calatrava distrito 01;Renta media por hogar;2017;18.210
2304101 Higuera de Calatrava distrito 01;Renta media por hogar;2016;17.372
2304101 Higuera de Calatrava distrito 01;Renta media por hogar;2015;17.300
2304101001 Higuera de Calatrava sección 01001;Renta media por persona ;2017;7.605
2304101001 Higuera de Calatrava sección 01001;Renta media por persona ;2016;7.168
2304101001 Higuera de Calatrava sección 01001;Renta media por persona ;2015;6.997
2304101001 Higuera de Calatrava sección 01001;Renta media por hogar;2017;18.210
2304101001 Higuera de Calatrava sección 01001;Renta media por hogar;2016;17.372
2304101001 Higuera de Calatrava sección 01001;Renta media por hogar;2015;17.300
23042 Hinojares;Renta media por persona ;2017;8.349
23042 Hinojares;Renta media por persona ;2016;8.123
23042 Hinojares;Renta media por persona ;2015;7.801
23042 Hinojares;Renta media por hogar;2017;17.762
23042 Hinojares;Renta media por hogar;2016;17.004
23042 Hinojares;Renta media por hogar;2015;16.078
2304201 Hinojares distrito 01;Renta media por persona ;2017;8.349
2304201 Hinojares distrito 01;Renta media por persona ;2016;8.123
2304201 Hinojares distrito 01;Renta media por persona ;2015;7.801
2304201 Hinojares distrito 01;Renta media por hogar;2017;17.762
2304201 Hinojares distrito 01;Renta media por hogar;2016;17.004
2304201 Hinojares distrito 01;Renta media por hogar;2015;16.078
2304201001 Hinojares sección 01001;Renta media por persona ;2017;8.349
2304201001 Hinojares sección 01001;Renta media por persona ;2016;8.123
2304201001 Hinojares sección 01001;Renta media por persona ;2015;7.801
2304201001 Hinojares sección 01001;Renta media por hogar;2017;17.762
2304201001 Hinojares sección 01001;Renta media por hogar;2016;17.004
2304201001 Hinojares sección 01001;Renta media por hogar;2015;16.078
23043 Hornos;Renta media por persona ;2017;9.010
23043 Hornos;Renta media por persona ;2016;8.690
23043 Hornos;Renta media por persona ;2015;8.403
23043 Hornos;Renta media por hogar;2017;19.205
23043 Hornos;Renta media por hogar;2016;18.625
23043 Hornos;Renta media por hogar;2015;18.215
2304301 Hornos distrito 01;Renta media por persona ;2017;9.010
2304301 Hornos distrito 01;Renta media por persona ;2016;8.690
2304301 Hornos distrito 01;Renta media por persona ;2015;8.403
2304301 Hornos distrito 01;Renta media por hogar;2017;19.205
2304301 Hornos distrito 01;Renta media por hogar;2016;18.625
2304301 Hornos distrito 01;Renta media por hogar;2015;18.215
2304301001 Hornos sección 01001;Renta media por persona ;2017;9.010
2304301001 Hornos sección 01001;Renta media por persona ;2016;8.690
2304301001 Hornos sección 01001;Renta media por persona ;2015;8.403
2304301001 Hornos sección 01001;Renta media por hogar;2017;19.205
2304301001 Hornos sección 01001;Renta media por hogar;2016;18.625
2304301001 Hornos sección 01001;Renta media por hogar;2015;18.215
23044 Huelma;Renta media por persona ;2017;7.463
23044 Huelma;Renta media por persona ;2016;7.038
23044 Huelma;Renta media por persona ;2015;6.819
23044 Huelma;Renta media por hogar;2017;19.481
23044 Huelma;Renta media por hogar;2016;18.531
23044 Huelma;Renta media por hogar;2015;18.189
2304401 Huelma distrito 01;Renta media por persona ;2017;6.974
2304401 Huelma distrito 01;Renta media por persona ;2016;6.596
2304401 Huelma distrito 01;Renta media por persona ;2015;6.438
2304401 Huelma distrito 01;Renta media por hogar;2017;18.177
2304401 Huelma distrito 01;Renta media por hogar;2016;17.226
2304401 Huelma distrito 01;Renta media por hogar;2015;17.007
2304401001 Huelma sección 01001;Renta media por persona ;2017;6.974
2304401001 Huelma sección 01001;Renta media por persona ;2016;6.596
2304401001 Huelma sección 01001;Renta media por persona ;2015;6.438
2304401001 Huelma sección 01001;Renta media por hogar;2017;18.177
2304401001 Huelma sección 01001;Renta media por hogar;2016;17.226
2304401001 Huelma sección 01001;Renta media por hogar;2015;17.007
2304402 Huelma distrito 02;Renta media por persona ;2017;7.704
2304402 Huelma distrito 02;Renta media por persona ;2016;7.254
2304402 Huelma distrito 02;Renta media por persona ;2015;7.004
2304402 Huelma distrito 02;Renta media por hogar;2017;20.123
2304402 Huelma distrito 02;Renta media por hogar;2016;19.178
2304402 Huelma distrito 02;Renta media por hogar;2015;18.775
2304402001 Huelma sección 02001;Renta media por persona ;2017;7.077
2304402001 Huelma sección 02001;Renta media por persona ;2016;6.706
2304402001 Huelma sección 02001;Renta media por persona ;2015;6.493
2304402001 Huelma sección 02001;Renta media por hogar;2017;17.897
2304402001 Huelma sección 02001;Renta media por hogar;2016;17.091
2304402001 Huelma sección 02001;Renta media por hogar;2015;16.944
2304402002 Huelma sección 02002;Renta media por persona ;2017;8.710
2304402002 Huelma sección 02002;Renta media por persona ;2016;8.272
2304402002 Huelma sección 02002;Renta media por persona ;2015;8.173
2304402002 Huelma sección 02002;Renta media por hogar;2017;21.190
2304402002 Huelma sección 02002;Renta media por hogar;2016;20.269
2304402002 Huelma sección 02002;Renta media por hogar;2015;20.374
2304402003 Huelma sección 02003;Renta media por persona ;2017;7.778
2304402003 Huelma sección 02003;Renta media por persona ;2016;7.193
2304402003 Huelma sección 02003;Renta media por persona ;2015;6.757
2304402003 Huelma sección 02003;Renta media por hogar;2017;22.716
2304402003 Huelma sección 02003;Renta media por hogar;2016;21.544
2304402003 Huelma sección 02003;Renta media por hogar;2015;20.205
23045 Huesa;Renta media por persona ;2017;6.803
23045 Huesa;Renta media por persona ;2016;7.089
23045 Huesa;Renta media por persona ;2015;6.422
23045 Huesa;Renta media por hogar;2017;16.352
23045 Huesa;Renta media por hogar;2016;16.845
23045 Huesa;Renta media por hogar;2015;15.339
2304501 Huesa distrito 01;Renta media por persona ;2017;6.803
2304501 Huesa distrito 01;Renta media por persona ;2016;7.089
2304501 Huesa distrito 01;Renta media por persona ;2015;6.422
2304501 Huesa distrito 01;Renta media por hogar;2017;16.352
2304501 Huesa distrito 01;Renta media por hogar;2016;16.845
2304501 Huesa distrito 01;Renta media por hogar;2015;15.339
2304501001 Huesa sección 01001;Renta media por persona ;2017;6.518
2304501001 Huesa sección 01001;Renta media por persona ;2016;6.899
2304501001 Huesa sección 01001;Renta media por persona ;2015;6.089
2304501001 Huesa sección 01001;Renta media por hogar;2017;17.035
2304501001 Huesa sección 01001;Renta media por hogar;2016;17.903
2304501001 Huesa sección 01001;Renta media por hogar;2015;15.846
2304501002 Huesa sección 01002;Renta media por persona ;2017;7.204
2304501002 Huesa sección 01002;Renta media por persona ;2016;7.354
2304501002 Huesa sección 01002;Renta media por persona ;2015;6.890
2304501002 Huesa sección 01002;Renta media por hogar;2017;15.555
2304501002 Huesa sección 01002;Renta media por hogar;2016;15.637
2304501002 Huesa sección 01002;Renta media por hogar;2015;14.755
23046 Ibros;Renta media por persona ;2017;7.303
23046 Ibros;Renta media por persona ;2016;7.199
23046 Ibros;Renta media por persona ;2015;6.654
23046 Ibros;Renta media por hogar;2017;18.956
23046 Ibros;Renta media por hogar;2016;18.815
23046 Ibros;Renta media por hogar;2015;17.504
2304601 Ibros distrito 01;Renta media por persona ;2017;7.303
2304601 Ibros distrito 01;Renta media por persona ;2016;7.199
2304601 Ibros distrito 01;Renta media por persona ;2015;6.654
2304601 Ibros distrito 01;Renta media por hogar;2017;18.956
2304601 Ibros distrito 01;Renta media por hogar;2016;18.815
2304601 Ibros distrito 01;Renta media por hogar;2015;17.504
2304601001 Ibros sección 01001;Renta media por persona ;2017;7.503
2304601001 Ibros sección 01001;Renta media por persona ;2016;7.358
2304601001 Ibros sección 01001;Renta media por persona ;2015;6.825
2304601001 Ibros sección 01001;Renta media por hogar;2017;19.201
2304601001 Ibros sección 01001;Renta media por hogar;2016;18.902
2304601001 Ibros sección 01001;Renta media por hogar;2015;17.530
2304601002 Ibros sección 01002;Renta media por persona ;2017;7.159
2304601002 Ibros sección 01002;Renta media por persona ;2016;7.084
2304601002 Ibros sección 01002;Renta media por persona ;2015;6.530
2304601002 Ibros sección 01002;Renta media por hogar;2017;18.775
2304601002 Ibros sección 01002;Renta media por hogar;2016;18.750
2304601002 Ibros sección 01002;Renta media por hogar;2015;17.484
23047 Iruela, La;Renta media por persona ;2017;7.768
