"codigo_muni","Provincia","Municipio","RMEs","RMEs_IC95_inf","RMEs_IC95_sup","Probs","Rank"
"06083","Badajoz","Mérida",111.629337231969,108.5,114.6,1,483
"06084","Badajoz","Mirandilla",97.0343372319688,85.5975,109.3,0.311890838206628,2055
"06085","Badajoz","Monesterio",99.8138011695906,93.1425,107.2,0.481481481481481,1627
"06086","Badajoz","Montemolín",101.908450292398,92.25,112,0.649122807017544,1345
"06087","Badajoz","Monterrubio de la Serena",107.986257309942,99.65625,116,0.967836257309941,732
"06088","Badajoz","Montijo",110.062280701754,105.2,115.1,1,581
"06089","Badajoz","Morera, La",106.312446393762,91.26125,122.475,0.773879142300195,868
"06090","Badajoz","Nava de Santiago, La",106.606247563353,93.21875,122.0375,0.809941520467836,844
"06091","Badajoz","Navalvillar de Pela",108.957329434698,101.8,116.0375,0.996101364522417,656
"06092","Badajoz","Nogales",112.130779727096,97.6675,128.3,0.939571150097466,462
"06093","Badajoz","Oliva de la Frontera",102.533762183236,96.7175,108.5,0.791423001949318,1269
"06094","Badajoz","Oliva de Mérida",106.201247563353,95.85625,117.5,0.861598440545809,885
"06095","Badajoz","Olivenza",113.783040935673,108.1,119.5,1,383
"06096","Badajoz","Orellana de la Sierra",112.001832358674,94.75125,130,0.923001949317739,468
"06097","Badajoz","Orellana la Vieja",92.8672027290448,85.82875,100.4375,0.0321637426900585,2781
"06098","Badajoz","Palomas",110.364064327485,93.75125,129.2375,0.874269005847953,562
"06099","Badajoz","Parra, La",111.596754385965,98.755,127.275,0.946393762183236,485
"06100","Badajoz","Peñalsordo",103.509346978558,94.29125,112.6375,0.770955165692008,1146
"06101","Badajoz","Peraleda del Zaucejo",96.7705750487329,83.8375,111,0.309941520467836,2095
"06102","Badajoz","Puebla de Alcocer",99.529044834308,89.70125,109.6375,0.442495126705653,1666
"06103","Badajoz","Puebla de la Calzada",108.126296296296,100.425,115.8375,0.978557504873294,721
"06104","Badajoz","Puebla de la Reina",106.234873294347,92.41125,122.3375,0.799220272904483,877
"06105","Badajoz","Puebla del Maestre",104.998693957115,92.7275,117.2375,0.789473684210526,980
"06106","Badajoz","Puebla del Prior",120.900038986355,100.625,143.3375,0.97953216374269,121
"06107","Badajoz","Puebla de Obando",119.418615984405,107.1625,131.9375,1,156
"06108","Badajoz","Puebla de Sancho Pérez",115.636013645224,105.1,126.1375,0.999025341130604,294
"06109","Badajoz","Quintana de la Serena",106.03044834308,99.03875,113.7,0.943469785575049,904
"06110","Badajoz","Reina",98.8957115009747,83.51125,114.875,0.435672514619883,1770
"06111","Badajoz","Rena",112.568791423002,93.8775,133.5,0.888888888888889,444
"06112","Badajoz","Retamal de Llerena",106.373070175439,91.54875,123,0.774853801169591,865
"06113","Badajoz","Ribera del Fresno",115.326208576998,106.2,125.2,0.999025341130604,317
"06114","Badajoz","Risco",101.674122807018,83.38125,122.1375,0.543859649122807,1375
"06115","Badajoz","Roca de la Sierra, La",116.049171539961,104.2,129.2,0.998050682261209,278
"06116","Badajoz","Salvaleón",110.499142300195,101.2,120.4,0.982456140350877,550
"06117","Badajoz","Salvatierra de los Barros",117.43216374269,106.025,129.6,1,231
"06118","Badajoz","Sancti-Spíritus",102.563684210526,86.41875,121.6125,0.580896686159844,1262
"06119","Badajoz","San Pedro de Mérida",106.033489278752,90.69125,122.3,0.754385964912281,902
"06120","Badajoz","Santa Amalia",115.563937621832,106.6875,124.8375,1,297
"06121","Badajoz","Santa Marta",110.711237816764,101.9,119.1,0.99317738791423,535
"06122","Badajoz","Santos de Maimona, Los",102.998664717349,96.97,109.3375,0.818713450292398,1207
"06123","Badajoz","San Vicente de Alcántara",105.519356725146,99.3025,112.275,0.960038986354776,934
"06124","Badajoz","Segura de León",99.1403021442495,90.06625,108.6375,0.400584795321637,1736
"06125","Badajoz","Siruela",94.0962280701754,86.8325,102,0.0779727095516569,2556
"06126","Badajoz","Solana de los Barros",115.214093567251,104.6,127.1375,0.997076023391813,324
"06127","Badajoz","Talarrubias",102.249317738791,94.4275,110.3,0.718323586744639,1301
"06128","Badajoz","Talavera la Real",112.925604288499,104.6875,121.7375,0.999025341130604,429
"06129","Badajoz","Táliga",99.6019980506823,85.1775,115.4375,0.475633528265107,1654
"06130","Badajoz","Tamurejo",101.188050682261,83.4925,120.875,0.528265107212476,1428
"06131","Badajoz","Torre de Miguel Sesmero",112.193411306043,98.3325,126.9,0.958089668615984,460
"06132","Badajoz","Torremayor",107.42298245614,92.61125,123.275,0.833333333333333,773
"06133","Badajoz","Torremejía",106.311081871345,94.1825,119,0.840155945419103,870
"06134","Badajoz","Trasierra",103.452485380117,89.735,118.6,0.659844054580897,1151
"06135","Badajoz","Trujillanos",105.275165692008,91.1075,121.175,0.749512670565302,953
"06136","Badajoz","Usagre",113.496471734893,102.525,125.5375,0.99317738791423,391
"06137","Badajoz","Valdecaballeros",104.364307992203,92.60125,116.4375,0.749512670565302,1047
"06138","Badajoz","Valdetorres",114.765740740741,100.9625,130.1,0.978557504873294,341
"06139","Badajoz","Valencia de las Torres",108.057787524366,95.04,123,0.867446393762183,727
"06140","Badajoz","Valencia del Mombuey",113.567709551657,99.1575,129.2,0.960038986354776,390
"06141","Badajoz","Valencia del Ventoso",93.0525536062378,84.96,101.3375,0.0516569200779727,2737
"06142","Badajoz","Valverde de Burguillos",106.661364522417,87.595,127.575,0.738791423001949,840
"06143","Badajoz","Valverde de Leganés",108.228615984405,98.795,118.4375,0.948343079922027,713
"06144","Badajoz","Valverde de Llerena",99.568469785575,86.6075,113.8375,0.45224171539961,1660
"06145","Badajoz","Valverde de Mérida",111.33806042885,97.6,125.4,0.946393762183236,500
"06146","Badajoz","Valle de la Serena",104.058606237817,94.20875,115.5,0.764132553606238,1092
"06147","Badajoz","Valle de Matamoros",118.847358674464,100.4625,139.5375,0.977582846003899,177
"06148","Badajoz","Valle de Santa Ana",105.691003898635,92.91875,119.675,0.794346978557505,921
"06149","Badajoz","Villafranca de los Barros",110.561598440546,105.2,116.3,1,543
"06150","Badajoz","Villagarcía de la Torre",111.963450292398,98.545,126.1125,0.956140350877193,471
"06151","Badajoz","Villagonzalo",110.638372319688,98.93125,123.4,0.960038986354776,540
"06152","Badajoz","Villalba de los Barros",106.727056530214,94.93,119.1875,0.858674463937622,829
"06153","Badajoz","Villanueva de la Serena",116.994054580897,112.8,121.4,1,246
"06154","Badajoz","Villanueva del Fresno",115.113255360624,106.4,124.4375,1,325
"06155","Badajoz","Villar del Rey",115.84544834308,104.7625,128.3375,0.998050682261209,283
"06156","Badajoz","Villar de Rena",99.7787914230019,88.23625,111.375,0.473684210526316,1633
"06157","Badajoz","Villarta de los Montes",101.716169590643,89.15625,115.3,0.5682261208577,1368
"06158","Badajoz","Zafra",108.694736842105,103.7,113.9,1,683
"06159","Badajoz","Zahínos",115.447173489279,105.9,125.675,1,305
"06160","Badajoz","Zalamea de la Serena",108.474561403509,101.0625,115.8375,0.989278752436647,699
"06161","Badajoz","Zarza-Capilla",94.5788109161793,80.3,109.475,0.223196881091618,2475
"06162","Badajoz","Zarza, La",104.707592592593,96.195,113.4,0.859649122807018,1006
"07001","Balears, Illes","Alaró",99.4574951267057,92.41,107.0125,0.44541910331384,1679
"07002","Balears, Illes","Alaior",89.0406920077973,83.43,94.95875,0,3501
"07003","Balears, Illes","Alcúdia",85.0653801169591,80.0525,90.03375,0,4347
"07004","Balears, Illes","Algaida",91.943469785575,85.10625,99.405,0.0165692007797271,2953
"07005","Balears, Illes","Andratx",93.2985867446394,87.83,98.9425,0.00974658869395711,2686
"07006","Balears, Illes","Artà",101.064931773879,94.8875,107.2,0.633528265107212,1447
"07007","Balears, Illes","Banyalbufar",69.7162768031189,56.32875,84.16375,0,7349
"07008","Balears, Illes","Binissalem",96.2635087719298,89.24875,103.5,0.148148148148148,2186
"07009","Balears, Illes","Búger",90.8774171539961,79.505,102.3,0.0682261208576998,3161
"07010","Balears, Illes","Bunyola",96.8927290448343,89.40125,104.8375,0.204678362573099,2079
"07011","Balears, Illes","Calvià",85.0645516569201,81.89625,88.34375,0,4348
"07012","Balears, Illes","Campanet",95.3997563352826,85.91875,104.7,0.161793372319688,2323
"07013","Balears, Illes","Campos",95.907992202729,90.4775,101.5125,0.057504873294347,2242
"07014","Balears, Illes","Capdepera",100.080721247563,94.33625,106.3375,0.51364522417154,1592
"07015","Balears, Illes","Ciutadella de Menorca",90.8828070175439,87.2925,94.4375,0,3159
"07016","Balears, Illes","Consell",92.3439278752437,83.07875,102.2375,0.0672514619883041,2875
"07017","Balears, Illes","Costitx",90.8490253411306,78.17625,105.5,0.0955165692007797,3169
"07018","Balears, Illes","Deyá",86.2285477582846,71.62,100.9,0.0331384015594542,4102
"07019","Balears, Illes","Escorca",87.8113840155945,69.35375,109.4875,0.113060428849903,3764
"07020","Balears, Illes","Esporles",96.2761598440546,88.12125,104.7375,0.213450292397661,2183
"07021","Balears, Illes","Estellencs",80.3797076023392,66.39375,96.27875,0.00779727095516569,5379
"07022","Balears, Illes","Felanitx",94.0439278752437,90.06625,97.71,0.00194931773879142,2566
"07023","Balears, Illes","Ferreries",90.8136549707602,82.19,99.865,0.0224171539961014,3182
"07024","Balears, Illes","Formentera",78.5679434697856,72.5375,84.39375,0,5787
"07025","Balears, Illes","Fornalutx",78.6301461988304,65.57125,93.335,0.00682261208576998,5774
"07026","Balears, Illes","Eivissa",110.503801169591,106.8,114.2375,1,549
"07027","Balears, Illes","Inca",110.375243664717,106.3,114.3,1,560
"07028","Balears, Illes","Lloret de Vistalegre",100.853723196881,87.91625,115.2375,0.526315789473684,1483
"07029","Balears, Illes","Lloseta",108.112134502924,99.65,116.6375,0.966861598440546,723
"07030","Balears, Illes","Llubí",106.301812865497,96.73625,117,0.887914230019493,873
"07031","Balears, Illes","Llucmajor",99.4357504873294,96.11625,103.2,0.360623781676413,1687
"07032","Balears, Illes","Maó",100.082495126706,96.4825,103.8,0.501949317738791,1591
"07033","Balears, Illes","Manacor",93.1834210526316,90.26625,96.07125,0,2707
"07034","Balears, Illes","Mancor de la Vall",84.6850877192983,72.21125,98.22625,0.0116959064327485,4428
"07035","Balears, Illes","Maria de la Salut",93.5332651072125,84.29125,103.2875,0.0955165692007797,2648
"07036","Balears, Illes","Marratxí",91.2954580896686,87.075,95.2675,0,3076
"07037","Balears, Illes","Mercadal, Es",77.8382943469786,70.6,85.47125,0,5938
"07038","Balears, Illes","Montuïri",103.284902534113,94.8025,113.1375,0.759259259259259,1170
"07039","Balears, Illes","Muro",98.1602144249513,91.75,104.2375,0.272904483430799,1881
"07040","Balears, Illes","Palma",110.742007797271,109.7,111.8,1,531
"07041","Balears, Illes","Petra",88.6614717348928,80.775,96.46,0.00389863547758285,3590
"07042","Balears, Illes","Pollença",94.5306237816764,90.61625,98.57,0.00682261208576998,2486
"07043","Balears, Illes","Porreres",93.0543372319688,86.87375,99.4825,0.0155945419103314,2735
"07044","Balears, Illes","Pobla, Sa",98.3549610136452,93.77,103.1,0.231968810916179,1859
"07045","Balears, Illes","Puigpunyent",93.4271442495127,82.16875,107.1,0.139376218323587,2668
"07046","Balears, Illes","Sant Antoni de Portmany",87.5933625730994,83.22375,91.835,0,3806
"07047","Balears, Illes","Sencelles",110.026091617934,99.05875,120.275,0.961013645224172,583
"07048","Balears, Illes","Sant Josep de sa Talaia",86.3112768031189,82.10625,90.7925,0,4085
"07049","Balears, Illes","Sant Joan",100.753840155945,91.3575,110.675,0.560428849902534,1497
"07050","Balears, Illes","Sant Joan de Labritja",78.7342495126706,72.44125,85.4675,0,5751
"07051","Balears, Illes","Sant Llorenç des Cardassar",86.8137816764133,81.1625,92.2625,0,3970
"07052","Balears, Illes","Sant Lluís",75.2518226120858,68.645,81.70875,0,6438
"07053","Balears, Illes","Santa Eugènia",96.5397076023392,84.265,109.8,0.283625730994152,2139
"07054","Balears, Illes","Santa Eulalia del Río",85.7587329434698,82.11625,89.53875,0,4196
"07055","Balears, Illes","Santa Margalida",99.1683235867446,93.19875,105.3375,0.382066276803119,1731
"07056","Balears, Illes","Santa María del Camí",110.836510721248,103.1,118.7,0.996101364522417,528
"07057","Balears, Illes","Santanyí",86.5540155945419,81.70625,91.54,0,4019
"07058","Balears, Illes","Selva",104.758187134503,96.22,113.5375,0.864522417153996,1000
"07059","Balears, Illes","Salines, Ses",86.9536452241715,79.76125,94.24,0.00194931773879142,3944
"07060","Balears, Illes","Sineu",96.7038499025341,88.66375,105.4,0.228070175438596,2109
"07061","Balears, Illes","Sóller",89.6326608187134,85.0075,94.19375,0,3384
"07062","Balears, Illes","Son Servera",96.213918128655,89.8825,103.0375,0.115009746588694,2199
"07063","Balears, Illes","Valldemossa",76.9070272904484,67.47125,86.59375,0,6147
"07064","Balears, Illes","Castell, Es",95.6827680311891,88.31125,103.4,0.12962962962963,2277
"07065","Balears, Illes","Vilafranca de Bonany",101.696403508772,92.37125,111.4375,0.632553606237817,1373
"07901","Balears, Illes","Ariany",85.2279532163743,74.1375,96.9875,0.00779727095516569,4311
"07902","Balears, Illes","Migjorn Gran, Es",75.3841325536062,64.57125,87.0525,0,6417
"08001","Barcelona","Abrera",95.3759161793372,88.96,102.4,0.103313840155945,2326
"08002","Barcelona","Aguilar de Segarra",82.8720662768031,69.4475,98.125,0.0165692007797271,4818
"08003","Barcelona","Alella",96.4593274853801,90.21625,102.9,0.125730994152047,2158
"08004","Barcelona","Alpens",88.5984990253411,72.53875,107.075,0.10916179337232,3608
"08005","Barcelona","Ametlla del Vallès, L'",88.0807212475634,80.735,95.2125,0.000974658869395711,3702
"08006","Barcelona","Arenys de Mar",100.256510721248,95.81,105.0375,0.523391812865497,1568
"08007","Barcelona","Arenys de Munt",98.1234015594542,91.28625,104.7,0.275828460038986,1890
"08008","Barcelona","Argençola",86.3942007797271,71.6425,104.2,0.0633528265107212,4058
"08009","Barcelona","Argentona",89.8335282651072,84.12125,95.80375,0.00194931773879142,3351
"08010","Barcelona","Artés",98.0443664717349,91.03625,105.7,0.281676413255361,1897
"08011","Barcelona","Avià",83.5999317738791,75.09625,92.6675,0,4663
"08012","Barcelona","Avinyó",92.3509064327485,83.335,101.9,0.0565302144249513,2872
"08013","Barcelona","Avinyonet del Penedès",93.3984113060429,82.43375,103.8375,0.118908382066277,2674
"08014","Barcelona","Aiguafreda",105.523304093567,94.87625,116.1,0.848927875243665,933
"08015","Barcelona","Badalona",104.864132553606,103.4625,106.2,1,992
"08016","Barcelona","Bagà",93.4518323586745,85.2425,102.6,0.0750487329434698,2662
"08017","Barcelona","Balenyà",101.338313840156,92.3825,111.6,0.577972709551657,1416
"08018","Barcelona","Balsareny",99.8288304093567,91.9125,108.4375,0.476608187134503,1624
"08019","Barcelona","Barcelona",101.171150097466,100.7,101.6,1,1432
"08020","Barcelona","Begues",87.6794931773879,79.43625,95.67125,0.000974658869395711,3786
"08021","Barcelona","Bellprat",82.0673294346979,65.74125,99.975,0.0233918128654971,4989
"08022","Barcelona","Berga",103.468469785575,99.25,107.3375,0.946393762183236,1150
"08023","Barcelona","Bigues i Riells",98.2704580896686,90.3975,105.875,0.340155945419103,1869
"08024","Barcelona","Borredà",87.3573586744639,74.4675,102.6,0.0458089668615984,3846
"08025","Barcelona","Bruc, El",87.9490545808967,76.58,99.6275,0.0224171539961014,3739
"08026","Barcelona","Brull, El",98.1931578947368,80.0525,118.2,0.422027290448343,1878
"08027","Barcelona","Cabanyes, Les",84.6930506822612,71.27875,99.95,0.0214424951267057,4426
"08028","Barcelona","Cabrera d'Anoia",104.03962962963,88.72625,120.6375,0.685185185185185,1094
"08029","Barcelona","Cabrera de Mar",83.0355847953216,75.2625,92.06875,0,4782
"08030","Barcelona","Cabrils",81.2275536062378,73.41625,89.1725,0,5175
"08031","Barcelona","Calaf",100.285253411306,92.125,109.1,0.51364522417154,1564
"08032","Barcelona","Caldes d'Estrac",99.434649122807,88.68375,110.375,0.458089668615984,1688
"08033","Barcelona","Caldes de Montbui",98.5000292397661,93.905,103.4,0.247563352826511,1824
"08034","Barcelona","Calders",87.8648343079922,75.5675,101.6375,0.0360623781676413,3750
"08035","Barcelona","Calella",116.315497076023,111.7625,121.4,1,269
"08036","Barcelona","Calonge de Segarra",87.004171539961,71.66875,104.5375,0.0711500974658869,3928
"08037","Barcelona","Calldetenes",84.1824366471735,73.3125,95.0475,0.00194931773879142,4549
"08038","Barcelona","Callús",99.2399512670565,88.41125,111.2,0.449317738791423,1717
"08039","Barcelona","Campins",92.0976315789474,73.98,113.45,0.218323586744639,2929
"08040","Barcelona","Canet de Mar",105.590789473684,100.2,110.6,0.980506822612086,928
"08041","Barcelona","Canovelles",103.840438596491,98.49125,109.2,0.91812865497076,1113
"08042","Barcelona","Cànoves i Samalús",87.980604288499,77.64875,98.255,0.0107212475633528,3731
"08043","Barcelona","Canyelles",91.8693762183236,81.6775,103.3,0.0701754385964912,2967
"08044","Barcelona","Capellades",93.7944639376218,87.03625,101.2125,0.050682261208577,2605
"08045","Barcelona","Capolat",86.0928460038986,69.61625,104.7125,0.0692007797270955,4134
"08046","Barcelona","Cardedeu",87.5176803118908,82.63625,92.22,0,3821
"08047","Barcelona","Cardona",108.320487329435,101.8625,114.8375,0.99317738791423,707
"08048","Barcelona","Carme",87.8735087719298,75.9375,100.8375,0.037037037037037,3749
"08049","Barcelona","Casserres",86.2988304093567,77.19625,95.37375,0.00292397660818713,4092
"08050","Barcelona","Castellar del Riu",82.1100487329435,65.905,100.15,0.0253411306042885,4981
"08051","Barcelona","Castellar del Vallès",93.834649122807,89.4025,98.02125,0.00194931773879142,2599
"08052","Barcelona","Castellar de n'Hug",83.4162183235867,68.51125,100.9125,0.0311890838206628,4708
"08053","Barcelona","Castellbell i el Vilar",95.7111695906433,87.51125,104,0.155945419103314,2274
"08054","Barcelona","Castellbisbal",93.0315399610136,86.28875,99.6275,0.0175438596491228,2743
"08055","Barcelona","Castellcir",113.29246588694,95.72875,133.1375,0.920077972709552,410
"08056","Barcelona","Castelldefels",106.085185185185,103.1,109.3,1,896
"08057","Barcelona","Castell de l'Areny",83.6489571150098,66.56,103.3,0.0555555555555556,4644
"08058","Barcelona","Castellet i la Gornal",92.3926998050682,82.0725,103.2375,0.0799220272904483,2861
"08059","Barcelona","Castellfollit del Boix",90.7514132553606,77.2475,105.5,0.106237816764133,3199
"08060","Barcelona","Castellfollit de Riubregós",108.900409356725,89.53375,131.675,0.791423001949318,664
"08061","Barcelona","Castellgalí",98.4961403508772,84.8475,111.275,0.409356725146199,1825
"08062","Barcelona","Castellnou de Bages",86.5523099415205,71.7475,103.7,0.0633528265107212,4020
"08063","Barcelona","Castellolí",103.224434697856,86.4025,122,0.62280701754386,1178
"08064","Barcelona","Castellterçol",105.50955165692,95.1375,115.475,0.861598440545809,935
"08065","Barcelona","Castellví de la Marca",94.5821832358674,84.49875,106,0.154970760233918,2474
"08066","Barcelona","Castellví de Rosanes",95.2584795321637,82.35375,109.6375,0.235867446393762,2352
"08067","Barcelona","Centelles",98.8726998050682,92.425,105.2,0.376218323586745,1774
"08068","Barcelona","Cervelló-Palma de Cervelló, La",101.893801169591,94.8825,108.7,0.697855750487329,1347
"08069","Barcelona","Collbató",100.672748538012,89.62,112.9,0.523391812865497,1512
"08070","Barcelona","Collsuspina",95.7987426900585,78.83125,115.1375,0.312865497076023,2263
"08071","Barcelona","Copons",92.2067641325536,76.015,108.7375,0.178362573099415,2904
"08072","Barcelona","Corbera de Llobregat",98.6026608187134,92.0725,105.3375,0.312865497076023,1807
"08073","Barcelona","Cornellà de Llobregat",99.6705263157895,97.62625,101.7,0.366471734892788,1644
"08074","Barcelona","Cubelles",98.1530409356725,92.28625,105.3,0.255360623781676,1883
"08075","Barcelona","Dosrius",95.2394736842105,85.0225,106.0375,0.178362573099415,2357
"08076","Barcelona","Esparreguera",98.8730116959064,94.44875,103.4375,0.294346978557505,1773
"08077","Barcelona","Esplugues de Llobregat",90.8950487329435,88.2,93.64,0,3155
"08078","Barcelona","Espunyola, L'",84.8232553606238,70.6325,101.3,0.0350877192982456,4397
"08079","Barcelona","Estany, L'",114.465409356725,95.65125,134.2,0.927875243664717,349
"08080","Barcelona","Fígols",87.9907407407407,70.03375,108.65,0.113060428849903,3729
"08081","Barcelona","Fogars de Montclús",89.7659844054581,75.29875,105.65,0.0974658869395711,3357
"08082","Barcelona","Fogars de la Selva",88.7981676413255,76.15625,102.6375,0.0584795321637427,3556
"08083","Barcelona","Folgueroles",88.9401656920078,77.58,100.7,0.0321637426900585,3530
"08084","Barcelona","Fonollosa",87.0278167641326,75.56,99.49375,0.0214424951267057,3920
"08085","Barcelona","Font-rubí",85.0935867446394,76.61,95.1475,0.00194931773879142,4342
"08086","Barcelona","Franqueses del Vallès, Les",89.7197076023392,84.98625,94.36375,0,3367
"08087","Barcelona","Gallifa",99.3498538011696,80.495,121.875,0.449317738791423,1697
"08088","Barcelona","Garriga, La",95.1839083820663,90.03875,100.1375,0.0263157894736842,2367
"08089","Barcelona","Gavà",98.8164424951267,95.85625,102,0.210526315789474,1777
"08090","Barcelona","Gaià",95.3408382066277,77.70875,116.7,0.302144249512671,2330
"08091","Barcelona","Gelida",97.336052631579,89.7025,105.2375,0.232943469785575,2013
"08092","Barcelona","Gironella",96.8150292397661,90.49625,103.5,0.165692007797271,2091
"08093","Barcelona","Gisclareny",82.6805458089669,65.31125,103.5125,0.0497076023391813,4855
"08094","Barcelona","Granada, La",96.4089863547758,85.20875,109.4,0.262183235867446,2162
"08095","Barcelona","Granera",91.1541423001949,72.27,112.05,0.193957115009747,3102
"08096","Barcelona","Granollers",94.1753801169591,91.5775,96.62,0,2545
"08097","Barcelona","Gualba",87.7462183235867,74.72625,102.1,0.0555555555555556,3772
"08098","Barcelona","Sant Salvador de Guardiola",92.1364619883041,82.23,102.4375,0.0847953216374269,2926
"08099","Barcelona","Guardiola de Berguedà-Sant Julià de Cerdanyola",82.1607992202729,73.06125,92.55,0,4968
"08100","Barcelona","Gurb",86.1952729044834,76.83625,96.94,0.0107212475633528,4113
"08101","Barcelona","Hospitalet de Llobregat, L'",100.256910331384,99.04625,101.4,0.660818713450292,1567
"08102","Barcelona","Igualada",100.91134502924,97.85,103.8,0.715399610136452,1470
"08103","Barcelona","Jorba",104.115721247563,88.9325,119.725,0.683235867446394,1082
"08104","Barcelona","Llacuna, La",95.3744152046784,83.61875,108.8375,0.225146198830409,2327
"08105","Barcelona","Llagosta, La",99.1731286549708,93.2975,105.175,0.376218323586745,1730
"08106","Barcelona","Llinars del Vallès",100.332319688109,93.43125,107.2,0.535087719298246,1558
"08107","Barcelona","Lliçà d'Amunt",87.8552631578947,82.32875,93.1925,0,3754
"08108","Barcelona","Lliçà de Vall",83.1114717348928,75.78625,90.48125,0,4769
"08109","Barcelona","Lluçà",91.3190740740741,76.17875,108.5375,0.160818713450292,3073
"08110","Barcelona","Malgrat de Mar",100.391003898635,95.9125,105.0375,0.535087719298246,1545
"08111","Barcelona","Malla",92.6957699805068,76.26625,110.475,0.210526315789474,2810
"08112","Barcelona","Manlleu",96.2668810916179,92.06125,100.5375,0.0409356725146199,2185
"08113","Barcelona","Manresa",96.34238791423,94.42625,98.36375,0,2173
"08114","Barcelona","Martorell",97.434649122807,93.48875,101.2,0.0994152046783626,1992
"08115","Barcelona","Martorelles",97.2273391812866,89.56,104.8,0.231968810916179,2025
"08116","Barcelona","Masies de Roda, Les",88.7343079922027,74.37125,103.2375,0.057504873294347,3571
"08117","Barcelona","Masies de Voltregà, Les",91.2265399610136,81.725,100.9375,0.037037037037037,3083
"08118","Barcelona","Masnou, El",96.5417933723197,92.54875,100.7375,0.0477582846003899,2138
"08119","Barcelona","Masquefa",101.99067251462,94.145,110.3375,0.681286549707602,1335
"08120","Barcelona","Matadepera",69.4087816764133,63.54625,75.52,0,7392
"08121","Barcelona","Mataró",98.0370662768031,96.30625,99.81375,0.00974658869395711,1898
"08122","Barcelona","Mediona",90.7488011695906,81.03125,101.2375,0.0350877192982456,3201
"08123","Barcelona","Molins de Rei",96.1167153996101,91.98,100.4,0.037037037037037,2209
"08124","Barcelona","Mollet del Vallès",96.1047076023392,93.1025,98.9675,0.0087719298245614,2210
"08125","Barcelona","Montcada i Reixac",99.9863645224171,96.6625,103.5375,0.473684210526316,1604
"08126","Barcelona","Montgat",94.1538693957115,87.99,100.4,0.0331384015594542,2547
"08127","Barcelona","Monistrol de Montserrat",94.9860331384016,86.84625,103,0.118908382066277,2402
"08128","Barcelona","Monistrol de Calders",92.4200877192983,78.50875,107.4,0.159844054580897,2856
"08129","Barcelona","Muntanyola",91.5426803118908,75.91875,110.5375,0.160818713450292,3034
"08130","Barcelona","Montclar",92.2819200779727,73.74375,111.7125,0.206627680311891,2889
"08131","Barcelona","Montesquiu",101.711072124756,87.79375,117.175,0.598440545808967,1370
"08132","Barcelona","Montmajor",88.762037037037,75.655,103.4375,0.0584795321637427,3564
"08133","Barcelona","Montmaneu",78.5444834307992,63.2925,95.78,0.0087719298245614,5792
"08134","Barcelona","Figaró-Montmany",115.243411306043,100.05125,131.3,0.974658869395711,322
"08135","Barcelona","Montmeló",91.5427680311891,85.57125,98.35125,0.00487329434697856,3033
"08136","Barcelona","Montornès del Vallès",93.7545614035088,88.42875,99.2875,0.00974658869395711,2613
"08137","Barcelona","Montseny",94.7542007797271,78.44125,112.75,0.267056530214425,2439
"08138","Barcelona","Moià",105.075292397661,97.70625,112.9,0.903508771929825,972
"08139","Barcelona","Mura",93.0994152046784,78.13375,110.5625,0.199805068226121,2721
"08140","Barcelona","Navarcles",95.2858966861598,88.515,102.5375,0.0769980506822612,2342
"08141","Barcelona","Navàs",92.1950194931774,86.2625,98.49,0.0087719298245614,2910
"08142","Barcelona","Nou de Berguedà, La",80.8791325536062,65.37,99.67125,0.0243664717348928,5242
"08143","Barcelona","Òdena",101.552933723197,92.09,112.1375,0.608187134502924,1387
"08144","Barcelona","Olvan",101.747456140351,89.46625,114.2,0.601364522417154,1363
"08145","Barcelona","Olèrdola",91.3696881091618,81.79875,101.1375,0.0360623781676413,3065
"08146","Barcelona","Olesa de Bonesvalls",97.5507797270955,84.1825,111.375,0.365497076023392,1974
"08147","Barcelona","Olesa de Montserrat",101.605789473684,97.2825,106.2,0.763157894736842,1382
"08148","Barcelona","Olivella",95.1308674463938,82.69125,108.1,0.226120857699805,2384
"08149","Barcelona","Olost",86.8494541910331,76.175,97.52375,0.0116959064327485,3967
"08150","Barcelona","Orís",93.9750389863548,77.11,113.4375,0.253411306042885,2575
"08151","Barcelona","Oristà",86.2603703703704,74.48875,99.03625,0.0194931773879142,4097
"08152","Barcelona","Orpí",92.1983820662768,75.3625,111.9,0.195906432748538,2907
"08153","Barcelona","Òrrius",101.44418128655,84.55,121.0375,0.551656920077973,1406
"08154","Barcelona","Pacs del Penedès",98.3438109161793,82.3725,113.975,0.417153996101364,1861
"08155","Barcelona","Palafolls",99.7726413255361,91.84375,108.6,0.454191033138402,1634
"08156","Barcelona","Palau-solità i Plegamans",93.8447270955166,88.3625,99.42875,0.0175438596491228,2597
"08157","Barcelona","Pallejà",105.843079922027,98.8825,113.2,0.946393762183236,910
"08158","Barcelona","Papiol, El",99.4901949317739,90.2125,109.1125,0.45906432748538,1673
"08159","Barcelona","Parets del Vallès",90.8444736842105,85.73,95.99,0,3172
"08160","Barcelona","Perafita",87.8313645224172,71.885,103.8,0.064327485380117,3759
"08161","Barcelona","Piera",96.4647270955166,90.99625,101.7375,0.0935672514619883,2157
"08162","Barcelona","Hostalets de Pierola, Els",102.840341130604,92.165,115.6375,0.661793372319688,1232
"08163","Barcelona","Pineda de Mar",102.123372319688,98.1525,106.2375,0.851851851851852,1319
