Unidades territoriales;Indicadores de renta media;Periodo;Total
18039 Caniles;Renta media por hogar;2015;18.292
1803901 Caniles distrito 01;Renta media por persona ;2017;7.928
1803901 Caniles distrito 01;Renta media por persona ;2016;7.340
1803901 Caniles distrito 01;Renta media por persona ;2015;7.129
1803901 Caniles distrito 01;Renta media por hogar;2017;19.672
1803901 Caniles distrito 01;Renta media por hogar;2016;18.854
1803901 Caniles distrito 01;Renta media por hogar;2015;18.292
1803901001 Caniles sección 01001;Renta media por persona ;2017;9.278
1803901001 Caniles sección 01001;Renta media por persona ;2016;8.998
1803901001 Caniles sección 01001;Renta media por persona ;2015;8.592
1803901001 Caniles sección 01001;Renta media por hogar;2017;23.752
1803901001 Caniles sección 01001;Renta media por hogar;2016;23.156
1803901001 Caniles sección 01001;Renta media por hogar;2015;22.125
1803901002 Caniles sección 01002;Renta media por persona ;2017;6.725
1803901002 Caniles sección 01002;Renta media por persona ;2016;6.203
1803901002 Caniles sección 01002;Renta media por persona ;2015;6.174
1803901002 Caniles sección 01002;Renta media por hogar;2017;17.616
1803901002 Caniles sección 01002;Renta media por hogar;2016;16.681
1803901002 Caniles sección 01002;Renta media por hogar;2015;16.134
1803901003 Caniles sección 01003;Renta media por persona ;2017;8.287
1803901003 Caniles sección 01003;Renta media por persona ;2016;7.839
1803901003 Caniles sección 01003;Renta media por persona ;2015;7.417
1803901003 Caniles sección 01003;Renta media por hogar;2017;20.766
1803901003 Caniles sección 01003;Renta media por hogar;2016;20.102
1803901003 Caniles sección 01003;Renta media por hogar;2015;19.413
1803901004 Caniles sección 01004;Renta media por persona ;2017;7.680
1803901004 Caniles sección 01004;Renta media por persona ;2016;6.769
1803901004 Caniles sección 01004;Renta media por persona ;2015;6.687
1803901004 Caniles sección 01004;Renta media por hogar;2017;17.784
1803901004 Caniles sección 01004;Renta media por hogar;2016;16.813
1803901004 Caniles sección 01004;Renta media por hogar;2015;16.610
18040 Cáñar;Renta media por persona ;2017;7.610
18040 Cáñar;Renta media por persona ;2016;7.641
18040 Cáñar;Renta media por persona ;2015;6.761
18040 Cáñar;Renta media por hogar;2017;18.017
18040 Cáñar;Renta media por hogar;2016;17.327
18040 Cáñar;Renta media por hogar;2015;16.986
1804001 Cáñar distrito 01;Renta media por persona ;2017;7.610
1804001 Cáñar distrito 01;Renta media por persona ;2016;7.641
1804001 Cáñar distrito 01;Renta media por persona ;2015;6.761
1804001 Cáñar distrito 01;Renta media por hogar;2017;18.017
1804001 Cáñar distrito 01;Renta media por hogar;2016;17.327
1804001 Cáñar distrito 01;Renta media por hogar;2015;16.986
1804001001 Cáñar sección 01001;Renta media por persona ;2017;7.610
1804001001 Cáñar sección 01001;Renta media por persona ;2016;7.641
1804001001 Cáñar sección 01001;Renta media por persona ;2015;6.761
1804001001 Cáñar sección 01001;Renta media por hogar;2017;18.017
1804001001 Cáñar sección 01001;Renta media por hogar;2016;17.327
1804001001 Cáñar sección 01001;Renta media por hogar;2015;16.986
18042 Capileira;Renta media por persona ;2017;8.144
18042 Capileira;Renta media por persona ;2016;8.033
18042 Capileira;Renta media por persona ;2015;8.464
18042 Capileira;Renta media por hogar;2017;20.546
18042 Capileira;Renta media por hogar;2016;20.455
18042 Capileira;Renta media por hogar;2015;20.023
1804201 Capileira distrito 01;Renta media por persona ;2017;8.144
1804201 Capileira distrito 01;Renta media por persona ;2016;8.033
1804201 Capileira distrito 01;Renta media por persona ;2015;8.464
1804201 Capileira distrito 01;Renta media por hogar;2017;20.546
1804201 Capileira distrito 01;Renta media por hogar;2016;20.455
1804201 Capileira distrito 01;Renta media por hogar;2015;20.023
1804201001 Capileira sección 01001;Renta media por persona ;2017;8.144
1804201001 Capileira sección 01001;Renta media por persona ;2016;8.033
1804201001 Capileira sección 01001;Renta media por persona ;2015;8.464
1804201001 Capileira sección 01001;Renta media por hogar;2017;20.546
1804201001 Capileira sección 01001;Renta media por hogar;2016;20.455
1804201001 Capileira sección 01001;Renta media por hogar;2015;20.023
18043 Carataunas;Renta media por persona ;2017;8.376
18043 Carataunas;Renta media por persona ;2016;6.637
18043 Carataunas;Renta media por persona ;2015;7.494
18043 Carataunas;Renta media por hogar;2017;19.862
18043 Carataunas;Renta media por hogar;2016;17.938
18043 Carataunas;Renta media por hogar;2015;17.901
1804301 Carataunas distrito 01;Renta media por persona ;2017;8.376
1804301 Carataunas distrito 01;Renta media por persona ;2016;6.637
1804301 Carataunas distrito 01;Renta media por persona ;2015;7.494
1804301 Carataunas distrito 01;Renta media por hogar;2017;19.862
1804301 Carataunas distrito 01;Renta media por hogar;2016;17.938
1804301 Carataunas distrito 01;Renta media por hogar;2015;17.901
1804301001 Carataunas sección 01001;Renta media por persona ;2017;8.376
1804301001 Carataunas sección 01001;Renta media por persona ;2016;6.637
1804301001 Carataunas sección 01001;Renta media por persona ;2015;7.494
1804301001 Carataunas sección 01001;Renta media por hogar;2017;19.862
1804301001 Carataunas sección 01001;Renta media por hogar;2016;17.938
1804301001 Carataunas sección 01001;Renta media por hogar;2015;17.901
18044 Cástaras;Renta media por persona ;2017;8.866
18044 Cástaras;Renta media por persona ;2016;8.146
18044 Cástaras;Renta media por persona ;2015;8.329
18044 Cástaras;Renta media por hogar;2017;16.632
18044 Cástaras;Renta media por hogar;2016;15.452
18044 Cástaras;Renta media por hogar;2015;15.609
1804401 Cástaras distrito 01;Renta media por persona ;2017;8.866
1804401 Cástaras distrito 01;Renta media por persona ;2016;8.146
1804401 Cástaras distrito 01;Renta media por persona ;2015;8.329
1804401 Cástaras distrito 01;Renta media por hogar;2017;16.632
1804401 Cástaras distrito 01;Renta media por hogar;2016;15.452
1804401 Cástaras distrito 01;Renta media por hogar;2015;15.609
1804401001 Cástaras sección 01001;Renta media por persona ;2017;8.866
1804401001 Cástaras sección 01001;Renta media por persona ;2016;8.146
1804401001 Cástaras sección 01001;Renta media por persona ;2015;8.329
1804401001 Cástaras sección 01001;Renta media por hogar;2017;16.632
1804401001 Cástaras sección 01001;Renta media por hogar;2016;15.452
1804401001 Cástaras sección 01001;Renta media por hogar;2015;15.609
18045 Castilléjar;Renta media por persona ;2017;7.842
18045 Castilléjar;Renta media por persona ;2016;7.310
18045 Castilléjar;Renta media por persona ;2015;7.489
18045 Castilléjar;Renta media por hogar;2017;16.332
18045 Castilléjar;Renta media por hogar;2016;15.936
18045 Castilléjar;Renta media por hogar;2015;16.004
1804501 Castilléjar distrito 01;Renta media por persona ;2017;7.842
1804501 Castilléjar distrito 01;Renta media por persona ;2016;7.310
1804501 Castilléjar distrito 01;Renta media por persona ;2015;7.489
1804501 Castilléjar distrito 01;Renta media por hogar;2017;16.332
1804501 Castilléjar distrito 01;Renta media por hogar;2016;15.936
1804501 Castilléjar distrito 01;Renta media por hogar;2015;16.004
1804501001 Castilléjar sección 01001;Renta media por persona ;2017;7.842
1804501001 Castilléjar sección 01001;Renta media por persona ;2016;7.310
1804501001 Castilléjar sección 01001;Renta media por persona ;2015;7.489
1804501001 Castilléjar sección 01001;Renta media por hogar;2017;16.332
1804501001 Castilléjar sección 01001;Renta media por hogar;2016;15.936
1804501001 Castilléjar sección 01001;Renta media por hogar;2015;16.004
18046 Castril;Renta media por persona ;2017;7.663
18046 Castril;Renta media por persona ;2016;7.437
18046 Castril;Renta media por persona ;2015;7.255
18046 Castril;Renta media por hogar;2017;17.107
18046 Castril;Renta media por hogar;2016;16.870
18046 Castril;Renta media por hogar;2015;16.661
1804601 Castril distrito 01;Renta media por persona ;2017;8.666
1804601 Castril distrito 01;Renta media por persona ;2016;8.288
1804601 Castril distrito 01;Renta media por persona ;2015;8.007
1804601 Castril distrito 01;Renta media por hogar;2017;18.659
1804601 Castril distrito 01;Renta media por hogar;2016;18.329
1804601 Castril distrito 01;Renta media por hogar;2015;18.039
1804601001 Castril sección 01001;Renta media por persona ;2017;8.666
1804601001 Castril sección 01001;Renta media por persona ;2016;8.288
1804601001 Castril sección 01001;Renta media por persona ;2015;8.007
1804601001 Castril sección 01001;Renta media por hogar;2017;18.659
1804601001 Castril sección 01001;Renta media por hogar;2016;18.329
1804601001 Castril sección 01001;Renta media por hogar;2015;18.039
1804602 Castril distrito 02;Renta media por persona ;2017;7.158
1804602 Castril distrito 02;Renta media por persona ;2016;6.995
1804602 Castril distrito 02;Renta media por persona ;2015;6.855
1804602 Castril distrito 02;Renta media por hogar;2017;16.281
1804602 Castril distrito 02;Renta media por hogar;2016;16.081
1804602 Castril distrito 02;Renta media por hogar;2015;15.905
1804602001 Castril sección 02001;Renta media por persona ;2017;6.677
1804602001 Castril sección 02001;Renta media por persona ;2016;6.527
1804602001 Castril sección 02001;Renta media por persona ;2015;6.214
1804602001 Castril sección 02001;Renta media por hogar;2017;16.579
1804602001 Castril sección 02001;Renta media por hogar;2016;16.251
1804602001 Castril sección 02001;Renta media por hogar;2015;15.631
1804602002 Castril sección 02002;Renta media por persona ;2017;7.701
1804602002 Castril sección 02002;Renta media por persona ;2016;7.510
1804602002 Castril sección 02002;Renta media por persona ;2015;7.556
1804602002 Castril sección 02002;Renta media por hogar;2017;16.000
1804602002 Castril sección 02002;Renta media por hogar;2016;15.922
1804602002 Castril sección 02002;Renta media por hogar;2015;16.160
18047 Cenes de la Vega;Renta media por persona ;2017;8.877
18047 Cenes de la Vega;Renta media por persona ;2016;8.570
18047 Cenes de la Vega;Renta media por persona ;2015;8.440
18047 Cenes de la Vega;Renta media por hogar;2017;22.966
18047 Cenes de la Vega;Renta media por hogar;2016;22.364
18047 Cenes de la Vega;Renta media por hogar;2015;22.015
1804701 Cenes de la Vega distrito 01;Renta media por persona ;2017;8.877
1804701 Cenes de la Vega distrito 01;Renta media por persona ;2016;8.570
1804701 Cenes de la Vega distrito 01;Renta media por persona ;2015;8.440
1804701 Cenes de la Vega distrito 01;Renta media por hogar;2017;22.966
1804701 Cenes de la Vega distrito 01;Renta media por hogar;2016;22.364
1804701 Cenes de la Vega distrito 01;Renta media por hogar;2015;22.015
1804701001 Cenes de la Vega sección 01001;Renta media por persona ;2017;9.909
1804701001 Cenes de la Vega sección 01001;Renta media por persona ;2016;9.467
1804701001 Cenes de la Vega sección 01001;Renta media por persona ;2015;9.366
1804701001 Cenes de la Vega sección 01001;Renta media por hogar;2017;26.664
1804701001 Cenes de la Vega sección 01001;Renta media por hogar;2016;25.578
1804701001 Cenes de la Vega sección 01001;Renta media por hogar;2015;25.369
1804701002 Cenes de la Vega sección 01002;Renta media por persona ;2017;7.761
1804701002 Cenes de la Vega sección 01002;Renta media por persona ;2016;7.699
1804701002 Cenes de la Vega sección 01002;Renta media por persona ;2015;7.826
1804701002 Cenes de la Vega sección 01002;Renta media por hogar;2017;18.583
1804701002 Cenes de la Vega sección 01002;Renta media por hogar;2016;18.902
1804701002 Cenes de la Vega sección 01002;Renta media por hogar;2015;18.933
1804701003 Cenes de la Vega sección 01003;Renta media por persona ;2017;9.128
1804701003 Cenes de la Vega sección 01003;Renta media por persona ;2016;9.032
1804701003 Cenes de la Vega sección 01003;Renta media por persona ;2015;8.806
1804701003 Cenes de la Vega sección 01003;Renta media por hogar;2017;25.011
1804701003 Cenes de la Vega sección 01003;Renta media por hogar;2016;24.771
1804701003 Cenes de la Vega sección 01003;Renta media por hogar;2015;24.473
1804701004 Cenes de la Vega sección 01004;Renta media por persona ;2017;8.650
1804701004 Cenes de la Vega sección 01004;Renta media por persona ;2016;8.250
1804701004 Cenes de la Vega sección 01004;Renta media por persona ;2015;8.211
1804701004 Cenes de la Vega sección 01004;Renta media por hogar;2017;21.586
1804701004 Cenes de la Vega sección 01004;Renta media por hogar;2016;20.678
1804701004 Cenes de la Vega sección 01004;Renta media por hogar;2015;20.458
1804701005 Cenes de la Vega sección 01005;Renta media por persona ;2017;8.323
1804701005 Cenes de la Vega sección 01005;Renta media por persona ;2016;7.839
1804701005 Cenes de la Vega sección 01005;Renta media por persona ;2015;7.440
1804701005 Cenes de la Vega sección 01005;Renta media por hogar;2017;21.272
1804701005 Cenes de la Vega sección 01005;Renta media por hogar;2016;20.289
1804701005 Cenes de la Vega sección 01005;Renta media por hogar;2015;19.195
18059 Chauchina;Renta media por persona ;2017;7.400
18059 Chauchina;Renta media por persona ;2016;7.051
18059 Chauchina;Renta media por persona ;2015;6.836
18059 Chauchina;Renta media por hogar;2017;19.754
18059 Chauchina;Renta media por hogar;2016;18.861
18059 Chauchina;Renta media por hogar;2015;18.153
1805901 Chauchina distrito 01;Renta media por persona ;2017;7.400
1805901 Chauchina distrito 01;Renta media por persona ;2016;7.051
1805901 Chauchina distrito 01;Renta media por persona ;2015;6.836
1805901 Chauchina distrito 01;Renta media por hogar;2017;19.754
1805901 Chauchina distrito 01;Renta media por hogar;2016;18.861
1805901 Chauchina distrito 01;Renta media por hogar;2015;18.153
1805901001 Chauchina sección 01001;Renta media por persona ;2017;7.838
1805901001 Chauchina sección 01001;Renta media por persona ;2016;7.375
1805901001 Chauchina sección 01001;Renta media por persona ;2015;7.425
1805901001 Chauchina sección 01001;Renta media por hogar;2017;18.811
1805901001 Chauchina sección 01001;Renta media por hogar;2016;17.767
1805901001 Chauchina sección 01001;Renta media por hogar;2015;17.669
1805901002 Chauchina sección 01002;Renta media por persona ;2017;7.064
1805901002 Chauchina sección 01002;Renta media por persona ;2016;6.751
1805901002 Chauchina sección 01002;Renta media por persona ;2015;6.527
1805901002 Chauchina sección 01002;Renta media por hogar;2017;19.615
1805901002 Chauchina sección 01002;Renta media por hogar;2016;18.703
1805901002 Chauchina sección 01002;Renta media por hogar;2015;18.095
1805901003 Chauchina sección 01003;Renta media por persona ;2017;7.570
1805901003 Chauchina sección 01003;Renta media por persona ;2016;7.270
1805901003 Chauchina sección 01003;Renta media por persona ;2015;6.777
1805901003 Chauchina sección 01003;Renta media por hogar;2017;21.273
1805901003 Chauchina sección 01003;Renta media por hogar;2016;20.638
1805901003 Chauchina sección 01003;Renta media por hogar;2015;18.925
18061 Chimeneas;Renta media por persona ;2017;7.665
18061 Chimeneas;Renta media por persona ;2016;7.211
18061 Chimeneas;Renta media por persona ;2015;7.338
18061 Chimeneas;Renta media por hogar;2017;17.310
18061 Chimeneas;Renta media por hogar;2016;16.494
18061 Chimeneas;Renta media por hogar;2015;17.127
1806101 Chimeneas distrito 01;Renta media por persona ;2017;7.665
1806101 Chimeneas distrito 01;Renta media por persona ;2016;7.211
1806101 Chimeneas distrito 01;Renta media por persona ;2015;7.338
1806101 Chimeneas distrito 01;Renta media por hogar;2017;17.310
1806101 Chimeneas distrito 01;Renta media por hogar;2016;16.494
1806101 Chimeneas distrito 01;Renta media por hogar;2015;17.127
1806101001 Chimeneas sección 01001;Renta media por persona ;2017;7.665
1806101001 Chimeneas sección 01001;Renta media por persona ;2016;7.211
1806101001 Chimeneas sección 01001;Renta media por persona ;2015;7.338
1806101001 Chimeneas sección 01001;Renta media por hogar;2017;17.310
1806101001 Chimeneas sección 01001;Renta media por hogar;2016;16.494
1806101001 Chimeneas sección 01001;Renta media por hogar;2015;17.127
18062 Churriana de la Vega;Renta media por persona ;2017;8.928
18062 Churriana de la Vega;Renta media por persona ;2016;8.604
18062 Churriana de la Vega;Renta media por persona ;2015;8.396
18062 Churriana de la Vega;Renta media por hogar;2017;23.961
18062 Churriana de la Vega;Renta media por hogar;2016;23.182
18062 Churriana de la Vega;Renta media por hogar;2015;22.581
1806201 Churriana de la Vega distrito 01;Renta media por persona ;2017;8.928
1806201 Churriana de la Vega distrito 01;Renta media por persona ;2016;8.604
1806201 Churriana de la Vega distrito 01;Renta media por persona ;2015;8.396
1806201 Churriana de la Vega distrito 01;Renta media por hogar;2017;23.961
1806201 Churriana de la Vega distrito 01;Renta media por hogar;2016;23.182
1806201 Churriana de la Vega distrito 01;Renta media por hogar;2015;22.581
1806201001 Churriana de la Vega sección 01001;Renta media por persona ;2017;8.579
1806201001 Churriana de la Vega sección 01001;Renta media por persona ;2016;8.435
1806201001 Churriana de la Vega sección 01001;Renta media por persona ;2015;8.025
1806201001 Churriana de la Vega sección 01001;Renta media por hogar;2017;21.614
1806201001 Churriana de la Vega sección 01001;Renta media por hogar;2016;20.851
1806201001 Churriana de la Vega sección 01001;Renta media por hogar;2015;19.680
1806201002 Churriana de la Vega sección 01002;Renta media por persona ;2017;8.518
1806201002 Churriana de la Vega sección 01002;Renta media por persona ;2016;8.391
1806201002 Churriana de la Vega sección 01002;Renta media por persona ;2015;8.003
1806201002 Churriana de la Vega sección 01002;Renta media por hogar;2017;21.993
1806201002 Churriana de la Vega sección 01002;Renta media por hogar;2016;21.577
1806201002 Churriana de la Vega sección 01002;Renta media por hogar;2015;20.918
1806201003 Churriana de la Vega sección 01003;Renta media por persona ;2017;9.250
1806201003 Churriana de la Vega sección 01003;Renta media por persona ;2016;8.862
1806201003 Churriana de la Vega sección 01003;Renta media por persona ;2015;8.777
1806201003 Churriana de la Vega sección 01003;Renta media por hogar;2017;27.433
1806201003 Churriana de la Vega sección 01003;Renta media por hogar;2016;26.486
1806201003 Churriana de la Vega sección 01003;Renta media por hogar;2015;26.221
1806201004 Churriana de la Vega sección 01004;Renta media por persona ;2017;9.759
1806201004 Churriana de la Vega sección 01004;Renta media por persona ;2016;9.020
1806201004 Churriana de la Vega sección 01004;Renta media por persona ;2015;8.642
1806201004 Churriana de la Vega sección 01004;Renta media por hogar;2017;25.752
1806201004 Churriana de la Vega sección 01004;Renta media por hogar;2016;23.933
1806201004 Churriana de la Vega sección 01004;Renta media por hogar;2015;22.970
1806201005 Churriana de la Vega sección 01005;Renta media por persona ;2017;8.927
1806201005 Churriana de la Vega sección 01005;Renta media por persona ;2016;8.636
1806201005 Churriana de la Vega sección 01005;Renta media por persona ;2015;8.529
1806201005 Churriana de la Vega sección 01005;Renta media por hogar;2017;22.913
1806201005 Churriana de la Vega sección 01005;Renta media por hogar;2016;22.880
1806201005 Churriana de la Vega sección 01005;Renta media por hogar;2015;22.560
1806201006 Churriana de la Vega sección 01006;Renta media por persona ;2017;8.336
1806201006 Churriana de la Vega sección 01006;Renta media por persona ;2016;7.923
1806201006 Churriana de la Vega sección 01006;Renta media por persona ;2015;8.187
1806201006 Churriana de la Vega sección 01006;Renta media por hogar;2017;21.468
1806201006 Churriana de la Vega sección 01006;Renta media por hogar;2016;21.089
1806201006 Churriana de la Vega sección 01006;Renta media por hogar;2015;21.403
1806201007 Churriana de la Vega sección 01007;Renta media por persona ;2017;8.037
1806201007 Churriana de la Vega sección 01007;Renta media por persona ;2016;7.666
1806201007 Churriana de la Vega sección 01007;Renta media por persona ;2015;7.468
1806201007 Churriana de la Vega sección 01007;Renta media por hogar;2017;23.339
1806201007 Churriana de la Vega sección 01007;Renta media por hogar;2016;21.820
1806201007 Churriana de la Vega sección 01007;Renta media por hogar;2015;21.420
1806201008 Churriana de la Vega sección 01008;Renta media por persona ;2017;9.740
1806201008 Churriana de la Vega sección 01008;Renta media por persona ;2016;9.478
1806201008 Churriana de la Vega sección 01008;Renta media por persona ;2015;9.380
1806201008 Churriana de la Vega sección 01008;Renta media por hogar;2017;27.275
1806201008 Churriana de la Vega sección 01008;Renta media por hogar;2016;26.595
1806201008 Churriana de la Vega sección 01008;Renta media por hogar;2015;25.846
18048 Cijuela;Renta media por persona ;2017;7.500
18048 Cijuela;Renta media por persona ;2016;7.220
18048 Cijuela;Renta media por persona ;2015;7.158
18048 Cijuela;Renta media por hogar;2017;20.267
18048 Cijuela;Renta media por hogar;2016;19.621
18048 Cijuela;Renta media por hogar;2015;19.246
1804801 Cijuela distrito 01;Renta media por persona ;2017;7.500
1804801 Cijuela distrito 01;Renta media por persona ;2016;7.220
1804801 Cijuela distrito 01;Renta media por persona ;2015;7.158
1804801 Cijuela distrito 01;Renta media por hogar;2017;20.267
1804801 Cijuela distrito 01;Renta media por hogar;2016;19.621
1804801 Cijuela distrito 01;Renta media por hogar;2015;19.246
1804801001 Cijuela sección 01001;Renta media por persona ;2017;7.581
1804801001 Cijuela sección 01001;Renta media por persona ;2016;7.295
1804801001 Cijuela sección 01001;Renta media por persona ;2015;7.240
1804801001 Cijuela sección 01001;Renta media por hogar;2017;20.740
1804801001 Cijuela sección 01001;Renta media por hogar;2016;20.326
1804801001 Cijuela sección 01001;Renta media por hogar;2015;19.797
1804801002 Cijuela sección 01002;Renta media por persona ;2017;7.432
1804801002 Cijuela sección 01002;Renta media por persona ;2016;7.158
1804801002 Cijuela sección 01002;Renta media por persona ;2015;7.090
1804801002 Cijuela sección 01002;Renta media por hogar;2017;19.880
1804801002 Cijuela sección 01002;Renta media por hogar;2016;19.059
1804801002 Cijuela sección 01002;Renta media por hogar;2015;18.799
18049 Cogollos de Guadix;Renta media por persona ;2017;8.861
18049 Cogollos de Guadix;Renta media por persona ;2016;8.741
18049 Cogollos de Guadix;Renta media por persona ;2015;8.428
18049 Cogollos de Guadix;Renta media por hogar;2017;20.077
18049 Cogollos de Guadix;Renta media por hogar;2016;19.865
18049 Cogollos de Guadix;Renta media por hogar;2015;19.289
1804901 Cogollos de Guadix distrito 01;Renta media por persona ;2017;8.861
1804901 Cogollos de Guadix distrito 01;Renta media por persona ;2016;8.741
1804901 Cogollos de Guadix distrito 01;Renta media por persona ;2015;8.428
1804901 Cogollos de Guadix distrito 01;Renta media por hogar;2017;20.077
1804901 Cogollos de Guadix distrito 01;Renta media por hogar;2016;19.865
1804901 Cogollos de Guadix distrito 01;Renta media por hogar;2015;19.289
1804901001 Cogollos de Guadix sección 01001;Renta media por persona ;2017;8.861
1804901001 Cogollos de Guadix sección 01001;Renta media por persona ;2016;8.741
1804901001 Cogollos de Guadix sección 01001;Renta media por persona ;2015;8.428
1804901001 Cogollos de Guadix sección 01001;Renta media por hogar;2017;20.077
1804901001 Cogollos de Guadix sección 01001;Renta media por hogar;2016;19.865
1804901001 Cogollos de Guadix sección 01001;Renta media por hogar;2015;19.289
18050 Cogollos de la Vega;Renta media por persona ;2017;7.876
18050 Cogollos de la Vega;Renta media por persona ;2016;7.681
18050 Cogollos de la Vega;Renta media por persona ;2015;7.771
18050 Cogollos de la Vega;Renta media por hogar;2017;20.627
18050 Cogollos de la Vega;Renta media por hogar;2016;20.622
18050 Cogollos de la Vega;Renta media por hogar;2015;20.928
1805001 Cogollos de la Vega distrito 01;Renta media por persona ;2017;7.876
1805001 Cogollos de la Vega distrito 01;Renta media por persona ;2016;7.681
1805001 Cogollos de la Vega distrito 01;Renta media por persona ;2015;7.771
1805001 Cogollos de la Vega distrito 01;Renta media por hogar;2017;20.627
1805001 Cogollos de la Vega distrito 01;Renta media por hogar;2016;20.622
1805001 Cogollos de la Vega distrito 01;Renta media por hogar;2015;20.928
1805001001 Cogollos de la Vega sección 01001;Renta media por persona ;2017;7.552
1805001001 Cogollos de la Vega sección 01001;Renta media por persona ;2016;7.523
1805001001 Cogollos de la Vega sección 01001;Renta media por persona ;2015;7.545
1805001001 Cogollos de la Vega sección 01001;Renta media por hogar;2017;17.969
1805001001 Cogollos de la Vega sección 01001;Renta media por hogar;2016;18.380
1805001001 Cogollos de la Vega sección 01001;Renta media por hogar;2015;18.385
1805001002 Cogollos de la Vega sección 01002;Renta media por persona ;2017;8.016
1805001002 Cogollos de la Vega sección 01002;Renta media por persona ;2016;7.749
1805001002 Cogollos de la Vega sección 01002;Renta media por persona ;2015;7.869
1805001002 Cogollos de la Vega sección 01002;Renta media por hogar;2017;21.951
1805001002 Cogollos de la Vega sección 01002;Renta media por hogar;2016;21.718
1805001002 Cogollos de la Vega sección 01002;Renta media por hogar;2015;22.209
18051 Colomera;Renta media por persona ;2017;8.323
18051 Colomera;Renta media por persona ;2016;7.651
18051 Colomera;Renta media por persona ;2015;7.625
18051 Colomera;Renta media por hogar;2017;20.939
18051 Colomera;Renta media por hogar;2016;19.546
18051 Colomera;Renta media por hogar;2015;19.455
1805101 Colomera distrito 01;Renta media por persona ;2017;8.323
1805101 Colomera distrito 01;Renta media por persona ;2016;7.651
1805101 Colomera distrito 01;Renta media por persona ;2015;7.625
1805101 Colomera distrito 01;Renta media por hogar;2017;20.939
1805101 Colomera distrito 01;Renta media por hogar;2016;19.546
1805101 Colomera distrito 01;Renta media por hogar;2015;19.455
1805101001 Colomera sección 01001;Renta media por persona ;2017;7.558
1805101001 Colomera sección 01001;Renta media por persona ;2016;7.014
1805101001 Colomera sección 01001;Renta media por persona ;2015;7.078
1805101001 Colomera sección 01001;Renta media por hogar;2017;19.707
1805101001 Colomera sección 01001;Renta media por hogar;2016;18.704
1805101001 Colomera sección 01001;Renta media por hogar;2015;18.662
1805101002 Colomera sección 01002;Renta media por persona ;2017;9.029
1805101002 Colomera sección 01002;Renta media por persona ;2016;8.244
1805101002 Colomera sección 01002;Renta media por persona ;2015;8.140
1805101002 Colomera sección 01002;Renta media por hogar;2017;22.004
1805101002 Colomera sección 01002;Renta media por hogar;2016;20.269
1805101002 Colomera sección 01002;Renta media por hogar;2015;20.155
18053 Cortes de Baza;Renta media por persona ;2017;7.751
18053 Cortes de Baza;Renta media por persona ;2016;7.647
18053 Cortes de Baza;Renta media por persona ;2015;7.563
18053 Cortes de Baza;Renta media por hogar;2017;19.131
18053 Cortes de Baza;Renta media por hogar;2016;19.244
18053 Cortes de Baza;Renta media por hogar;2015;19.118
1805301 Cortes de Baza distrito 01;Renta media por persona ;2017;7.751
1805301 Cortes de Baza distrito 01;Renta media por persona ;2016;7.647
1805301 Cortes de Baza distrito 01;Renta media por persona ;2015;7.563
1805301 Cortes de Baza distrito 01;Renta media por hogar;2017;19.131
1805301 Cortes de Baza distrito 01;Renta media por hogar;2016;19.244
1805301 Cortes de Baza distrito 01;Renta media por hogar;2015;19.118
1805301001 Cortes de Baza sección 01001;Renta media por persona ;2017;7.751
1805301001 Cortes de Baza sección 01001;Renta media por persona ;2016;7.647
1805301001 Cortes de Baza sección 01001;Renta media por persona ;2015;7.563
1805301001 Cortes de Baza sección 01001;Renta media por hogar;2017;19.131
1805301001 Cortes de Baza sección 01001;Renta media por hogar;2016;19.244
1805301001 Cortes de Baza sección 01001;Renta media por hogar;2015;19.118
18054 Cortes y Graena;Renta media por persona ;2017;8.827
18054 Cortes y Graena;Renta media por persona ;2016;8.415
18054 Cortes y Graena;Renta media por persona ;2015;7.889
18054 Cortes y Graena;Renta media por hogar;2017;20.317
18054 Cortes y Graena;Renta media por hogar;2016;19.170
18054 Cortes y Graena;Renta media por hogar;2015;18.300
1805401 Cortes y Graena distrito 01;Renta media por persona ;2017;8.827
1805401 Cortes y Graena distrito 01;Renta media por persona ;2016;8.415
1805401 Cortes y Graena distrito 01;Renta media por persona ;2015;7.889
1805401 Cortes y Graena distrito 01;Renta media por hogar;2017;20.317
1805401 Cortes y Graena distrito 01;Renta media por hogar;2016;19.170
1805401 Cortes y Graena distrito 01;Renta media por hogar;2015;18.300
1805401001 Cortes y Graena sección 01001;Renta media por persona ;2017;8.827
1805401001 Cortes y Graena sección 01001;Renta media por persona ;2016;8.415
1805401001 Cortes y Graena sección 01001;Renta media por persona ;2015;7.889
1805401001 Cortes y Graena sección 01001;Renta media por hogar;2017;20.317
1805401001 Cortes y Graena sección 01001;Renta media por hogar;2016;19.170
1805401001 Cortes y Graena sección 01001;Renta media por hogar;2015;18.300
18912 Cuevas del Campo;Renta media por persona ;2017;8.133
18912 Cuevas del Campo;Renta media por persona ;2016;7.337
18912 Cuevas del Campo;Renta media por persona ;2015;7.142
18912 Cuevas del Campo;Renta media por hogar;2017;18.013
18912 Cuevas del Campo;Renta media por hogar;2016;16.662
18912 Cuevas del Campo;Renta media por hogar;2015;16.572
1891201 Cuevas del Campo distrito 01;Renta media por persona ;2017;8.133
1891201 Cuevas del Campo distrito 01;Renta media por persona ;2016;7.337
1891201 Cuevas del Campo distrito 01;Renta media por persona ;2015;7.142
