Unidades territoriales;Indicadores de renta media;Periodo;Total
0401306028 Almería sección 06028;Renta media por hogar;2015;20.748
0401306029 Almería sección 06029;Renta media por persona ;2017;10.155
0401306029 Almería sección 06029;Renta media por persona ;2016;9.836
0401306029 Almería sección 06029;Renta media por persona ;2015;9.737
0401306029 Almería sección 06029;Renta media por hogar;2017;24.210
0401306029 Almería sección 06029;Renta media por hogar;2016;23.477
0401306029 Almería sección 06029;Renta media por hogar;2015;23.544
0401306030 Almería sección 06030;Renta media por persona ;2017;9.372
0401306030 Almería sección 06030;Renta media por persona ;2016;9.126
0401306030 Almería sección 06030;Renta media por persona ;2015;8.833
0401306030 Almería sección 06030;Renta media por hogar;2017;25.955
0401306030 Almería sección 06030;Renta media por hogar;2016;25.523
0401306030 Almería sección 06030;Renta media por hogar;2015;24.290
0401306031 Almería sección 06031;Renta media por persona ;2017;3.055
0401306031 Almería sección 06031;Renta media por persona ;2016;2.897
0401306031 Almería sección 06031;Renta media por persona ;2015;2.729
0401306031 Almería sección 06031;Renta media por hogar;2017;14.598
0401306031 Almería sección 06031;Renta media por hogar;2016;12.938
0401306031 Almería sección 06031;Renta media por hogar;2015;12.587
0401306032 Almería sección 06032;Renta media por persona ;2017;8.115
0401306032 Almería sección 06032;Renta media por persona ;2016;8.011
0401306032 Almería sección 06032;Renta media por persona ;2015;7.762
0401306032 Almería sección 06032;Renta media por hogar;2017;24.963
0401306032 Almería sección 06032;Renta media por hogar;2016;24.625
0401306032 Almería sección 06032;Renta media por hogar;2015;23.858
0401306033 Almería sección 06033;Renta media por persona ;2017;10.187
0401306033 Almería sección 06033;Renta media por persona ;2016;9.884
0401306033 Almería sección 06033;Renta media por persona ;2015;9.764
0401306033 Almería sección 06033;Renta media por hogar;2017;28.941
0401306033 Almería sección 06033;Renta media por hogar;2016;28.564
0401306033 Almería sección 06033;Renta media por hogar;2015;28.518
0401306034 Almería sección 06034;Renta media por persona ;2017;13.352
0401306034 Almería sección 06034;Renta media por persona ;2016;13.145
0401306034 Almería sección 06034;Renta media por persona ;2015;12.634
0401306034 Almería sección 06034;Renta media por hogar;2017;44.251
0401306034 Almería sección 06034;Renta media por hogar;2016;43.333
0401306034 Almería sección 06034;Renta media por hogar;2015;41.774
0401306035 Almería sección 06035;Renta media por persona ;2017;6.721
0401306035 Almería sección 06035;Renta media por persona ;2016;6.581
0401306035 Almería sección 06035;Renta media por persona ;2015;6.277
0401306035 Almería sección 06035;Renta media por hogar;2017;19.153
0401306035 Almería sección 06035;Renta media por hogar;2016;18.564
0401306035 Almería sección 06035;Renta media por hogar;2015;17.950
0401306036 Almería sección 06036;Renta media por persona ;2017;11.001
0401306036 Almería sección 06036;Renta media por persona ;2016;10.524
0401306036 Almería sección 06036;Renta media por persona ;2015;10.246
0401306036 Almería sección 06036;Renta media por hogar;2017;29.417
0401306036 Almería sección 06036;Renta media por hogar;2016;28.104
0401306036 Almería sección 06036;Renta media por hogar;2015;27.328
0401306037 Almería sección 06037;Renta media por persona ;2017;9.401
0401306037 Almería sección 06037;Renta media por persona ;2016;9.062
0401306037 Almería sección 06037;Renta media por persona ;2015;9.106
0401306037 Almería sección 06037;Renta media por hogar;2017;26.431
0401306037 Almería sección 06037;Renta media por hogar;2016;25.274
0401306037 Almería sección 06037;Renta media por hogar;2015;25.237
0401306038 Almería sección 06038;Renta media por persona ;2017;11.604
0401306038 Almería sección 06038;Renta media por persona ;2016;11.565
0401306038 Almería sección 06038;Renta media por persona ;2015;11.014
0401306038 Almería sección 06038;Renta media por hogar;2017;32.385
0401306038 Almería sección 06038;Renta media por hogar;2016;32.194
0401306038 Almería sección 06038;Renta media por hogar;2015;31.145
0401306039 Almería sección 06039;Renta media por persona ;2017;13.733
0401306039 Almería sección 06039;Renta media por persona ;2016;14.108
0401306039 Almería sección 06039;Renta media por persona ;2015;14.208
0401306039 Almería sección 06039;Renta media por hogar;2017;40.325
0401306039 Almería sección 06039;Renta media por hogar;2016;41.090
0401306039 Almería sección 06039;Renta media por hogar;2015;41.600
0401306040 Almería sección 06040;Renta media por persona ;2017;10.192
0401306040 Almería sección 06040;Renta media por persona ;2016;10.068
0401306040 Almería sección 06040;Renta media por persona ;2015;9.822
0401306040 Almería sección 06040;Renta media por hogar;2017;26.132
0401306040 Almería sección 06040;Renta media por hogar;2016;25.666
0401306040 Almería sección 06040;Renta media por hogar;2015;24.818
0401306041 Almería sección 06041;Renta media por persona ;2017;12.183
0401306041 Almería sección 06041;Renta media por persona ;2016;11.851
0401306041 Almería sección 06041;Renta media por persona ;2015;11.673
0401306041 Almería sección 06041;Renta media por hogar;2017;33.984
0401306041 Almería sección 06041;Renta media por hogar;2016;33.225
0401306041 Almería sección 06041;Renta media por hogar;2015;31.959
0401307 Almería distrito 07;Renta media por persona ;2017;11.583
0401307 Almería distrito 07;Renta media por persona ;2016;11.317
0401307 Almería distrito 07;Renta media por persona ;2015;11.045
0401307 Almería distrito 07;Renta media por hogar;2017;30.904
0401307 Almería distrito 07;Renta media por hogar;2016;30.364
0401307 Almería distrito 07;Renta media por hogar;2015;29.628
0401307001 Almería sección 07001;Renta media por persona ;2017;14.013
0401307001 Almería sección 07001;Renta media por persona ;2016;13.608
0401307001 Almería sección 07001;Renta media por persona ;2015;13.160
0401307001 Almería sección 07001;Renta media por hogar;2017;33.933
0401307001 Almería sección 07001;Renta media por hogar;2016;33.558
0401307001 Almería sección 07001;Renta media por hogar;2015;32.018
0401307002 Almería sección 07002;Renta media por persona ;2017;11.217
0401307002 Almería sección 07002;Renta media por persona ;2016;11.016
0401307002 Almería sección 07002;Renta media por persona ;2015;10.507
0401307002 Almería sección 07002;Renta media por hogar;2017;27.320
0401307002 Almería sección 07002;Renta media por hogar;2016;27.382
0401307002 Almería sección 07002;Renta media por hogar;2015;26.172
0401307003 Almería sección 07003;Renta media por persona ;2017;11.254
0401307003 Almería sección 07003;Renta media por persona ;2016;11.155
0401307003 Almería sección 07003;Renta media por persona ;2015;10.987
0401307003 Almería sección 07003;Renta media por hogar;2017;29.266
0401307003 Almería sección 07003;Renta media por hogar;2016;28.859
0401307003 Almería sección 07003;Renta media por hogar;2015;28.331
0401307004 Almería sección 07004;Renta media por persona ;2017;12.033
0401307004 Almería sección 07004;Renta media por persona ;2016;11.996
0401307004 Almería sección 07004;Renta media por persona ;2015;11.689
0401307004 Almería sección 07004;Renta media por hogar;2017;28.721
0401307004 Almería sección 07004;Renta media por hogar;2016;28.177
0401307004 Almería sección 07004;Renta media por hogar;2015;27.387
0401307005 Almería sección 07005;Renta media por persona ;2017;13.796
0401307005 Almería sección 07005;Renta media por persona ;2016;13.874
0401307005 Almería sección 07005;Renta media por persona ;2015;15.497
0401307005 Almería sección 07005;Renta media por hogar;2017;36.023
0401307005 Almería sección 07005;Renta media por hogar;2016;35.942
0401307005 Almería sección 07005;Renta media por hogar;2015;40.776
0401307006 Almería sección 07006;Renta media por persona ;2017;16.037
0401307006 Almería sección 07006;Renta media por persona ;2016;16.066
0401307006 Almería sección 07006;Renta media por persona ;2015;15.624
0401307006 Almería sección 07006;Renta media por hogar;2017;40.155
0401307006 Almería sección 07006;Renta media por hogar;2016;41.147
0401307006 Almería sección 07006;Renta media por hogar;2015;39.563
0401307007 Almería sección 07007;Renta media por persona ;2017;14.958
0401307007 Almería sección 07007;Renta media por persona ;2016;14.809
0401307007 Almería sección 07007;Renta media por persona ;2015;14.265
0401307007 Almería sección 07007;Renta media por hogar;2017;36.059
0401307007 Almería sección 07007;Renta media por hogar;2016;35.714
0401307007 Almería sección 07007;Renta media por hogar;2015;34.551
0401307008 Almería sección 07008;Renta media por persona ;2017;11.296
0401307008 Almería sección 07008;Renta media por persona ;2016;10.866
0401307008 Almería sección 07008;Renta media por persona ;2015;10.467
0401307008 Almería sección 07008;Renta media por hogar;2017;26.094
0401307008 Almería sección 07008;Renta media por hogar;2016;25.736
0401307008 Almería sección 07008;Renta media por hogar;2015;24.812
0401307010 Almería sección 07010;Renta media por persona ;2017;9.964
0401307010 Almería sección 07010;Renta media por persona ;2016;9.677
0401307010 Almería sección 07010;Renta media por persona ;2015;9.549
0401307010 Almería sección 07010;Renta media por hogar;2017;25.963
0401307010 Almería sección 07010;Renta media por hogar;2016;25.795
0401307010 Almería sección 07010;Renta media por hogar;2015;25.998
0401307011 Almería sección 07011;Renta media por persona ;2017;9.766
0401307011 Almería sección 07011;Renta media por persona ;2016;9.576
0401307011 Almería sección 07011;Renta media por persona ;2015;9.044
0401307011 Almería sección 07011;Renta media por hogar;2017;28.298
0401307011 Almería sección 07011;Renta media por hogar;2016;28.584
0401307011 Almería sección 07011;Renta media por hogar;2015;26.674
0401307012 Almería sección 07012;Renta media por persona ;2017;15.715
0401307012 Almería sección 07012;Renta media por persona ;2016;15.161
0401307012 Almería sección 07012;Renta media por persona ;2015;14.501
0401307012 Almería sección 07012;Renta media por hogar;2017;44.192
0401307012 Almería sección 07012;Renta media por hogar;2016;43.235
0401307012 Almería sección 07012;Renta media por hogar;2015;42.020
0401307013 Almería sección 07013;Renta media por persona ;2017;11.515
0401307013 Almería sección 07013;Renta media por persona ;2016;11.065
0401307013 Almería sección 07013;Renta media por persona ;2015;11.035
0401307013 Almería sección 07013;Renta media por hogar;2017;30.485
0401307013 Almería sección 07013;Renta media por hogar;2016;29.164
0401307013 Almería sección 07013;Renta media por hogar;2015;29.519
0401307014 Almería sección 07014;Renta media por persona ;2017;12.806
0401307014 Almería sección 07014;Renta media por persona ;2016;12.746
0401307014 Almería sección 07014;Renta media por persona ;2015;12.419
0401307014 Almería sección 07014;Renta media por hogar;2017;31.257
0401307014 Almería sección 07014;Renta media por hogar;2016;31.249
0401307014 Almería sección 07014;Renta media por hogar;2015;30.236
0401307015 Almería sección 07015;Renta media por persona ;2017;8.189
0401307015 Almería sección 07015;Renta media por persona ;2016;8.211
0401307015 Almería sección 07015;Renta media por persona ;2015;7.920
0401307015 Almería sección 07015;Renta media por hogar;2017;20.939
0401307015 Almería sección 07015;Renta media por hogar;2016;21.097
0401307015 Almería sección 07015;Renta media por hogar;2015;20.120
0401307016 Almería sección 07016;Renta media por persona ;2017;9.258
0401307016 Almería sección 07016;Renta media por persona ;2016;9.103
0401307016 Almería sección 07016;Renta media por persona ;2015;8.736
0401307016 Almería sección 07016;Renta media por hogar;2017;23.500
0401307016 Almería sección 07016;Renta media por hogar;2016;23.121
0401307016 Almería sección 07016;Renta media por hogar;2015;22.237
0401307017 Almería sección 07017;Renta media por persona ;2017;9.586
0401307017 Almería sección 07017;Renta media por persona ;2016;9.226
0401307017 Almería sección 07017;Renta media por persona ;2015;9.043
0401307017 Almería sección 07017;Renta media por hogar;2017;25.772
0401307017 Almería sección 07017;Renta media por hogar;2016;24.731
0401307017 Almería sección 07017;Renta media por hogar;2015;24.617
0401307018 Almería sección 07018;Renta media por persona ;2017;10.465
0401307018 Almería sección 07018;Renta media por persona ;2016;10.058
0401307018 Almería sección 07018;Renta media por persona ;2015;9.825
0401307018 Almería sección 07018;Renta media por hogar;2017;27.068
0401307018 Almería sección 07018;Renta media por hogar;2016;26.049
0401307018 Almería sección 07018;Renta media por hogar;2015;24.999
0401307019 Almería sección 07019;Renta media por persona ;2017;10.085
0401307019 Almería sección 07019;Renta media por persona ;2016;9.878
0401307019 Almería sección 07019;Renta media por persona ;2015;9.356
0401307019 Almería sección 07019;Renta media por hogar;2017;23.978
0401307019 Almería sección 07019;Renta media por hogar;2016;23.837
0401307019 Almería sección 07019;Renta media por hogar;2015;22.588
0401307020 Almería sección 07020;Renta media por persona ;2017;15.982
0401307020 Almería sección 07020;Renta media por persona ;2016;15.252
0401307020 Almería sección 07020;Renta media por persona ;2015;14.524
0401307020 Almería sección 07020;Renta media por hogar;2017;47.062
0401307020 Almería sección 07020;Renta media por hogar;2016;45.287
0401307020 Almería sección 07020;Renta media por hogar;2015;43.861
0401307021 Almería sección 07021;Renta media por persona ;2017;8.856
0401307021 Almería sección 07021;Renta media por persona ;2016;8.552
0401307021 Almería sección 07021;Renta media por persona ;2015;8.657
0401307021 Almería sección 07021;Renta media por hogar;2017;25.473
0401307021 Almería sección 07021;Renta media por hogar;2016;24.266
0401307021 Almería sección 07021;Renta media por hogar;2015;23.996
0401307022 Almería sección 07022;Renta media por persona ;2017;8.940
0401307022 Almería sección 07022;Renta media por persona ;2016;8.401
0401307022 Almería sección 07022;Renta media por persona ;2015;8.484
0401307022 Almería sección 07022;Renta media por hogar;2017;27.430
0401307022 Almería sección 07022;Renta media por hogar;2016;26.264
0401307022 Almería sección 07022;Renta media por hogar;2015;26.564
0401307023 Almería sección 07023;Renta media por persona ;2017;8.646
0401307023 Almería sección 07023;Renta media por persona ;2016;8.169
0401307023 Almería sección 07023;Renta media por persona ;2015;8.189
0401307023 Almería sección 07023;Renta media por hogar;2017;24.580
0401307023 Almería sección 07023;Renta media por hogar;2016;23.157
0401307023 Almería sección 07023;Renta media por hogar;2015;23.422
0401307024 Almería sección 07024;Renta media por persona ;2017;6.309
0401307024 Almería sección 07024;Renta media por persona ;2016;5.773
0401307024 Almería sección 07024;Renta media por persona ;2015;5.758
0401307024 Almería sección 07024;Renta media por hogar;2017;18.745
0401307024 Almería sección 07024;Renta media por hogar;2016;17.945
0401307024 Almería sección 07024;Renta media por hogar;2015;17.815
0401307025 Almería sección 07025;Renta media por persona ;2017;11.670
0401307025 Almería sección 07025;Renta media por persona ;2016;11.499
0401307025 Almería sección 07025;Renta media por persona ;2015;11.222
0401307025 Almería sección 07025;Renta media por hogar;2017;31.778
0401307025 Almería sección 07025;Renta media por hogar;2016;31.393
0401307025 Almería sección 07025;Renta media por hogar;2015;30.741
0401307026 Almería sección 07026;Renta media por persona ;2017;11.376
0401307026 Almería sección 07026;Renta media por persona ;2016;11.371
0401307026 Almería sección 07026;Renta media por persona ;2015;11.205
0401307026 Almería sección 07026;Renta media por hogar;2017;30.004
0401307026 Almería sección 07026;Renta media por hogar;2016;30.529
0401307026 Almería sección 07026;Renta media por hogar;2015;30.559
0401307027 Almería sección 07027;Renta media por persona ;2017;14.609
0401307027 Almería sección 07027;Renta media por persona ;2016;13.843
0401307027 Almería sección 07027;Renta media por persona ;2015;13.291
0401307027 Almería sección 07027;Renta media por hogar;2017;37.421
0401307027 Almería sección 07027;Renta media por hogar;2016;35.484
0401307027 Almería sección 07027;Renta media por hogar;2015;34.424
0401307028 Almería sección 07028;Renta media por persona ;2017;17.531
0401307028 Almería sección 07028;Renta media por persona ;2016;17.332
0401307028 Almería sección 07028;Renta media por persona ;2015;16.808
0401307028 Almería sección 07028;Renta media por hogar;2017;43.303
0401307028 Almería sección 07028;Renta media por hogar;2016;43.600
0401307028 Almería sección 07028;Renta media por hogar;2015;42.302
0401307029 Almería sección 07029;Renta media por persona ;2017;13.846
0401307029 Almería sección 07029;Renta media por persona ;2016;13.468
0401307029 Almería sección 07029;Renta media por persona ;2015;13.186
0401307029 Almería sección 07029;Renta media por hogar;2017;35.489
0401307029 Almería sección 07029;Renta media por hogar;2016;35.483
0401307029 Almería sección 07029;Renta media por hogar;2015;34.789
0401307030 Almería sección 07030;Renta media por persona ;2017;8.757
0401307030 Almería sección 07030;Renta media por persona ;2016;8.527
0401307030 Almería sección 07030;Renta media por persona ;2015;8.362
0401307030 Almería sección 07030;Renta media por hogar;2017;24.726
0401307030 Almería sección 07030;Renta media por hogar;2016;24.242
0401307030 Almería sección 07030;Renta media por hogar;2015;24.025
0401307031 Almería sección 07031;Renta media por persona ;2017;11.694
0401307031 Almería sección 07031;Renta media por persona ;2016;11.450
0401307031 Almería sección 07031;Renta media por persona ;2015;11.452
0401307031 Almería sección 07031;Renta media por hogar;2017;33.517
0401307031 Almería sección 07031;Renta media por hogar;2016;32.862
0401307031 Almería sección 07031;Renta media por hogar;2015;32.588
0401307032 Almería sección 07032;Renta media por persona ;2017;12.661
0401307032 Almería sección 07032;Renta media por persona ;2016;12.767
0401307032 Almería sección 07032;Renta media por persona ;2015;12.243
0401307032 Almería sección 07032;Renta media por hogar;2017;34.521
0401307032 Almería sección 07032;Renta media por hogar;2016;35.351
0401307032 Almería sección 07032;Renta media por hogar;2015;33.909
0401307033 Almería sección 07033;Renta media por persona ;2017;18.962
0401307033 Almería sección 07033;Renta media por persona ;2016;18.818
0401307033 Almería sección 07033;Renta media por persona ;2015;19.063
0401307033 Almería sección 07033;Renta media por hogar;2017;50.798
0401307033 Almería sección 07033;Renta media por hogar;2016;51.314
0401307033 Almería sección 07033;Renta media por hogar;2015;53.057
0401307034 Almería sección 07034;Renta media por persona ;2017;11.506
0401307034 Almería sección 07034;Renta media por persona ;2016;11.382
0401307034 Almería sección 07034;Renta media por persona ;2015;10.874
0401307034 Almería sección 07034;Renta media por hogar;2017;32.363
0401307034 Almería sección 07034;Renta media por hogar;2016;32.320
0401307034 Almería sección 07034;Renta media por hogar;2015;30.516
0401307035 Almería sección 07035;Renta media por persona ;2017;10.293
0401307035 Almería sección 07035;Renta media por persona ;2016;10.040
0401307035 Almería sección 07035;Renta media por persona ;2015;9.892
0401307035 Almería sección 07035;Renta media por hogar;2017;23.171
0401307035 Almería sección 07035;Renta media por hogar;2016;22.608
0401307035 Almería sección 07035;Renta media por hogar;2015;22.266
0401307036 Almería sección 07036;Renta media por persona ;2017;9.884
0401307036 Almería sección 07036;Renta media por persona ;2016;9.424
0401307036 Almería sección 07036;Renta media por persona ;2015;9.062
0401307036 Almería sección 07036;Renta media por hogar;2017;25.931
0401307036 Almería sección 07036;Renta media por hogar;2016;25.267
0401307036 Almería sección 07036;Renta media por hogar;2015;24.578
0401307037 Almería sección 07037;Renta media por persona ;2017;12.571
0401307037 Almería sección 07037;Renta media por persona ;2016;12.542
0401307037 Almería sección 07037;Renta media por persona ;2015;11.830
0401307037 Almería sección 07037;Renta media por hogar;2017;34.544
0401307037 Almería sección 07037;Renta media por hogar;2016;35.052
0401307037 Almería sección 07037;Renta media por hogar;2015;32.878
0401307038 Almería sección 07038;Renta media por persona ;2017;11.299
0401307038 Almería sección 07038;Renta media por persona ;2016;11.323
0401307038 Almería sección 07038;Renta media por persona ;2015;11.353
0401307038 Almería sección 07038;Renta media por hogar;2017;29.233
0401307038 Almería sección 07038;Renta media por hogar;2016;29.118
0401307038 Almería sección 07038;Renta media por hogar;2015;28.664
0401307039 Almería sección 07039;Renta media por persona ;2017;11.236
0401307039 Almería sección 07039;Renta media por persona ;2016;10.935
0401307039 Almería sección 07039;Renta media por persona ;2015;10.489
0401307039 Almería sección 07039;Renta media por hogar;2017;30.806
0401307039 Almería sección 07039;Renta media por hogar;2016;30.432
0401307039 Almería sección 07039;Renta media por hogar;2015;29.214
0401307040 Almería sección 07040;Renta media por persona ;2017;7.641
0401307040 Almería sección 07040;Renta media por persona ;2016;7.217
0401307040 Almería sección 07040;Renta media por persona ;2015;7.154
0401307040 Almería sección 07040;Renta media por hogar;2017;23.128
0401307040 Almería sección 07040;Renta media por hogar;2016;22.504
0401307040 Almería sección 07040;Renta media por hogar;2015;22.422
0401307041 Almería sección 07041;Renta media por persona ;2017;7.407
0401307041 Almería sección 07041;Renta media por persona ;2016;6.912
0401307041 Almería sección 07041;Renta media por persona ;2015;6.960
0401307041 Almería sección 07041;Renta media por hogar;2017;23.698
0401307041 Almería sección 07041;Renta media por hogar;2016;22.036
0401307041 Almería sección 07041;Renta media por hogar;2015;22.196
0401307042 Almería sección 07042;Renta media por persona ;2017;8.457
0401307042 Almería sección 07042;Renta media por persona ;2016;8.207
0401307042 Almería sección 07042;Renta media por persona ;2015;7.812
0401307042 Almería sección 07042;Renta media por hogar;2017;22.089
0401307042 Almería sección 07042;Renta media por hogar;2016;21.441
0401307042 Almería sección 07042;Renta media por hogar;2015;20.424
0401307043 Almería sección 07043;Renta media por persona ;2017;16.666
0401307043 Almería sección 07043;Renta media por persona ;2016;15.764
0401307043 Almería sección 07043;Renta media por persona ;2015;14.903
0401307043 Almería sección 07043;Renta media por hogar;2017;49.353
0401307043 Almería sección 07043;Renta media por hogar;2016;46.673
0401307043 Almería sección 07043;Renta media por hogar;2015;45.378
0401307044 Almería sección 07044;Renta media por persona ;2017;15.358
0401307044 Almería sección 07044;Renta media por persona ;2016;15.335
0401307044 Almería sección 07044;Renta media por persona ;2015;14.603
0401307044 Almería sección 07044;Renta media por hogar;2017;42.138
0401307044 Almería sección 07044;Renta media por hogar;2016;41.230
0401307044 Almería sección 07044;Renta media por hogar;2015;39.398
0401307045 Almería sección 07045;Renta media por persona ;2017;11.406
0401307045 Almería sección 07045;Renta media por persona ;2016;11.176
0401307045 Almería sección 07045;Renta media por persona ;2015;11.284
0401307045 Almería sección 07045;Renta media por hogar;2017;29.440
0401307045 Almería sección 07045;Renta media por hogar;2016;28.209
0401307045 Almería sección 07045;Renta media por hogar;2015;27.791
0401307047 Almería sección 07047;Renta media por persona ;2017;15.639
0401307047 Almería sección 07047;Renta media por persona ;2016;15.571
0401307047 Almería sección 07047;Renta media por persona ;2015;14.969
0401307047 Almería sección 07047;Renta media por hogar;2017;42.033
0401307047 Almería sección 07047;Renta media por hogar;2016;42.076
0401307047 Almería sección 07047;Renta media por hogar;2015;40.749
0401307048 Almería sección 07048;Renta media por persona ;2017;13.289
0401307048 Almería sección 07048;Renta media por persona ;2016;13.114
0401307048 Almería sección 07048;Renta media por persona ;2015;13.258
0401307048 Almería sección 07048;Renta media por hogar;2017;30.848
0401307048 Almería sección 07048;Renta media por hogar;2016;29.338
0401307048 Almería sección 07048;Renta media por hogar;2015;28.373
0401308 Almería distrito 08;Renta media por persona ;2017;9.041
0401308 Almería distrito 08;Renta media por persona ;2016;8.694
0401308 Almería distrito 08;Renta media por persona ;2015;8.536
0401308 Almería distrito 08;Renta media por hogar;2017;24.707
0401308 Almería distrito 08;Renta media por hogar;2016;23.879
0401308 Almería distrito 08;Renta media por hogar;2015;23.381
0401308001 Almería sección 08001;Renta media por persona ;2017;7.741
0401308001 Almería sección 08001;Renta media por persona ;2016;7.310
0401308001 Almería sección 08001;Renta media por persona ;2015;7.309
0401308001 Almería sección 08001;Renta media por hogar;2017;21.533
0401308001 Almería sección 08001;Renta media por hogar;2016;20.322
0401308001 Almería sección 08001;Renta media por hogar;2015;20.201
0401308002 Almería sección 08002;Renta media por persona ;2017;7.691
0401308002 Almería sección 08002;Renta media por persona ;2016;7.297
0401308002 Almería sección 08002;Renta media por persona ;2015;7.208
0401308002 Almería sección 08002;Renta media por hogar;2017;22.348
0401308002 Almería sección 08002;Renta media por hogar;2016;21.533
0401308002 Almería sección 08002;Renta media por hogar;2015;20.739
0401308003 Almería sección 08003;Renta media por persona ;2017;7.649
0401308003 Almería sección 08003;Renta media por persona ;2016;7.408
0401308003 Almería sección 08003;Renta media por persona ;2015;7.426
0401308003 Almería sección 08003;Renta media por hogar;2017;19.487
0401308003 Almería sección 08003;Renta media por hogar;2016;18.750
0401308003 Almería sección 08003;Renta media por hogar;2015;18.649
0401308004 Almería sección 08004;Renta media por persona ;2017;9.127
0401308004 Almería sección 08004;Renta media por persona ;2016;8.904
0401308004 Almería sección 08004;Renta media por persona ;2015;8.745
0401308004 Almería sección 08004;Renta media por hogar;2017;26.248
0401308004 Almería sección 08004;Renta media por hogar;2016;25.497
0401308004 Almería sección 08004;Renta media por hogar;2015;24.898
0401308005 Almería sección 08005;Renta media por persona ;2017;6.660
0401308005 Almería sección 08005;Renta media por persona ;2016;6.334
0401308005 Almería sección 08005;Renta media por persona ;2015;6.216
0401308005 Almería sección 08005;Renta media por hogar;2017;21.533
0401308005 Almería sección 08005;Renta media por hogar;2016;21.117
0401308005 Almería sección 08005;Renta media por hogar;2015;20.598
0401308006 Almería sección 08006;Renta media por persona ;2017;10.460
0401308006 Almería sección 08006;Renta media por persona ;2016;10.081
0401308006 Almería sección 08006;Renta media por persona ;2015;9.779
0401308006 Almería sección 08006;Renta media por hogar;2017;31.824
0401308006 Almería sección 08006;Renta media por hogar;2016;31.135
0401308006 Almería sección 08006;Renta media por hogar;2015;30.544
0401308007 Almería sección 08007;Renta media por persona ;2017;11.035
0401308007 Almería sección 08007;Renta media por persona ;2016;10.721
0401308007 Almería sección 08007;Renta media por persona ;2015;10.498
0401308007 Almería sección 08007;Renta media por hogar;2017;26.653
0401308007 Almería sección 08007;Renta media por hogar;2016;25.742
0401308007 Almería sección 08007;Renta media por hogar;2015;25.095
0401308008 Almería sección 08008;Renta media por persona ;2017;11.154
0401308008 Almería sección 08008;Renta media por persona ;2016;10.882
0401308008 Almería sección 08008;Renta media por persona ;2015;10.739
0401308008 Almería sección 08008;Renta media por hogar;2017;26.376
0401308008 Almería sección 08008;Renta media por hogar;2016;25.363
0401308008 Almería sección 08008;Renta media por hogar;2015;24.989
0401308009 Almería sección 08009;Renta media por persona ;2017;8.132
0401308009 Almería sección 08009;Renta media por persona ;2016;7.982
0401308009 Almería sección 08009;Renta media por persona ;2015;7.803
0401308009 Almería sección 08009;Renta media por hogar;2017;25.611
0401308009 Almería sección 08009;Renta media por hogar;2016;25.411
0401308009 Almería sección 08009;Renta media por hogar;2015;24.943
04014 Almócita;Renta media por persona ;2017;9.754
04014 Almócita;Renta media por persona ;2016;9.172
04014 Almócita;Renta media por persona ;2015;8.551
04014 Almócita;Renta media por hogar;2017;19.069
04014 Almócita;Renta media por hogar;2016;17.936
04014 Almócita;Renta media por hogar;2015;15.974
0401401 Almócita distrito 01;Renta media por persona ;2017;9.754
0401401 Almócita distrito 01;Renta media por persona ;2016;9.172
0401401 Almócita distrito 01;Renta media por persona ;2015;8.551
0401401 Almócita distrito 01;Renta media por hogar;2017;19.069
0401401 Almócita distrito 01;Renta media por hogar;2016;17.936
0401401 Almócita distrito 01;Renta media por hogar;2015;15.974
0401401001 Almócita sección 01001;Renta media por persona ;2017;9.754
0401401001 Almócita sección 01001;Renta media por persona ;2016;9.172
0401401001 Almócita sección 01001;Renta media por persona ;2015;8.551
0401401001 Almócita sección 01001;Renta media por hogar;2017;19.069
0401401001 Almócita sección 01001;Renta media por hogar;2016;17.936
0401401001 Almócita sección 01001;Renta media por hogar;2015;15.974
04015 Alsodux;Renta media por persona ;2017;11.168
04015 Alsodux;Renta media por persona ;2016;10.163
04015 Alsodux;Renta media por persona ;2015;9.780
04015 Alsodux;Renta media por hogar;2017;21.503
04015 Alsodux;Renta media por hogar;2016;20.172
04015 Alsodux;Renta media por hogar;2015;19.411
0401501 Alsodux distrito 01;Renta media por persona ;2017;11.168
0401501 Alsodux distrito 01;Renta media por persona ;2016;10.163
0401501 Alsodux distrito 01;Renta media por persona ;2015;9.780
0401501 Alsodux distrito 01;Renta media por hogar;2017;21.503
0401501 Alsodux distrito 01;Renta media por hogar;2016;20.172
0401501 Alsodux distrito 01;Renta media por hogar;2015;19.411
0401501001 Alsodux sección 01001;Renta media por persona ;2017;11.168
0401501001 Alsodux sección 01001;Renta media por persona ;2016;10.163
0401501001 Alsodux sección 01001;Renta media por persona ;2015;9.780
0401501001 Alsodux sección 01001;Renta media por hogar;2017;21.503
0401501001 Alsodux sección 01001;Renta media por hogar;2016;20.172
0401501001 Alsodux sección 01001;Renta media por hogar;2015;19.411
04016 Antas;Renta media por persona ;2017;8.491
04016 Antas;Renta media por persona ;2016;7.971
04016 Antas;Renta media por persona ;2015;7.640
04016 Antas;Renta media por hogar;2017;22.699
04016 Antas;Renta media por hogar;2016;21.214
04016 Antas;Renta media por hogar;2015;20.426
0401601 Antas distrito 01;Renta media por persona ;2017;8.748
0401601 Antas distrito 01;Renta media por persona ;2016;8.136
0401601 Antas distrito 01;Renta media por persona ;2015;7.731
0401601 Antas distrito 01;Renta media por hogar;2017;23.804
0401601 Antas distrito 01;Renta media por hogar;2016;22.188
0401601 Antas distrito 01;Renta media por hogar;2015;21.187
